id,"name","description","chebi_name","chebi_id","created_at","updated_at",creator_id,updater_id,"chebi_definition"
1206,"perfumery",NULL,"fragrance","48318","2012-04-10 10:05:33","2015-10-27 17:53:27",NULL,NULL,"A substance, extract, or preparation for diffusing or imparting an agreeable or attractive smell."
1207,"peristaltic","An agnet that stimulates peristalsis, a series of muscle contractions that occur in the digestive tract that moves food through the digestive system.
",NULL,NULL,"2012-04-10 10:05:33","2015-11-11 02:32:17",NULL,NULL,NULL
1208,"peroxidase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:33","2015-10-27 17:53:28",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1209,"peroxynitrite scavenger","An agne that binds to and removes peroxynitrite. An example is uric acid.
",NULL,NULL,"2012-04-10 10:05:33","2015-11-11 02:32:17",NULL,NULL,NULL
1210,"pesticide",NULL,"pesticide","25944","2012-04-10 10:05:33","2015-10-27 17:53:28",NULL,NULL,"Strictly, a substance intended to kill pests. In common usage, any substance used for controlling, preventing, or destroying animal, microbiological or plant pests."
1211,"prostaglandin-E2 inhibitor",NULL,"inhibitor","35222","2012-04-10 10:05:33","2015-10-27 17:53:29",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
1212,"phagocytotic","Having the ability to engulf a solid or a cell, through phagocytosis, a form of endocytosis involving vascular internalization.
",NULL,NULL,"2012-04-10 10:05:33","2015-11-11 02:32:18",NULL,NULL,NULL
1213,"pheromonal",NULL,"pheromone","26013","2012-04-10 10:05:33","2015-10-27 17:53:29",NULL,NULL,"A semiochemical used in olfactory communication between organisms of the same species eliciting a change in sexual or social behaviour."
1214,"pheromone",NULL,"pheromone","26013","2012-04-10 10:05:33","2015-10-27 17:53:30",NULL,NULL,"A semiochemical used in olfactory communication between organisms of the same species eliciting a change in sexual or social behaviour."
1215,"phosphodiesterase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:33","2015-10-27 17:53:30",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1216,"phospholipase-A2 inhibitor",NULL,"phospholipase A2 inhibitor","50469","2012-04-10 10:05:33","2015-10-27 17:53:31",NULL,NULL,"An EC 3.1.1.* (carboxylic ester hydrolase) inhibitor that interferes with the action of phospholipase A2 (EC 3.1.1.4)."
1217,"phospholipase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:33","2015-10-27 17:53:31",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1218,"photoactive","Having the ability to respond to light photoelectrically, or to respond to sunlight or ultraviolet radiation by chemical reaction.
",NULL,NULL,"2012-04-10 10:05:33","2015-11-11 02:32:18",NULL,NULL,NULL
1219,"photocarcinogenic",NULL,"carcinogenic agent","50903","2012-04-10 10:05:33","2015-10-27 17:53:32",NULL,NULL,"A role played by a chemical compound which is known to  induce a process of carcinogenesis  by corrupting  normal cellular pathways, leading to the acquistion of tumoral capabilities."
1220,"photodermatitigenic","An agent, or allergen, which is activated by light to sensitize the allergic response, which causes a rash or other systemic effects upon exposure.
",NULL,NULL,"2012-04-10 10:05:33","2015-11-11 02:32:16",NULL,NULL,NULL
1221,"photosensitizer","A molecule that produces a chemical change in another molecule in a photochemicalprocess. Photosensitizers are commonly used in polymer chemistry in reactions such as photopolymerization, photocrosslinking, and photodegradation.Photosensitizers generally act by absorbing energy electromagnetic radiation in the form of ultraviolet or visible light and transferring it to adjacent molecules.
",NULL,NULL,"2012-04-10 10:05:33","2015-11-11 02:32:10",NULL,NULL,NULL
1222,"phototoxic","An agent that renders the skin susceptible to damage (as sunburn or blisters) upon exposure to light and especially ultraviolet light.
",NULL,NULL,"2012-04-10 10:05:33","2015-11-11 02:32:15",NULL,NULL,NULL
1223,"phytoalexin",NULL,"phytoalexin","26115","2012-04-10 10:05:34","2015-10-29 22:47:20",NULL,NULL,"A toxin made by a plant that acts against an organism attacking it."
1224,"phytohormonal",NULL,"phytohormone","26158","2012-04-10 10:05:34","2015-10-27 17:53:32",NULL,NULL,"A plant growth regulator that modulates the formation of stems, leaves and flowers, as well as the development and ripening of fruit. The term includes endogenous and non-endogenous compounds (e.g. active compounds produced by bacteria on the leaf surface) as well as semi-synthetic and fully synthetic compounds."
1225,"phytohormone",NULL,"phytohormone","26158","2012-04-10 10:05:34","2015-10-27 17:53:33",NULL,NULL,"A plant growth regulator that modulates the formation of stems, leaves and flowers, as well as the development and ripening of fruit. The term includes endogenous and non-endogenous compounds (e.g. active compounds produced by bacteria on the leaf surface) as well as semi-synthetic and fully synthetic compounds."
1226,"phytotoxic","An agent poisonous to plants, having a toxic effect on plant growth.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:11",NULL,NULL,NULL
1227,"pigment",NULL,"biological pigment","26130","2012-04-10 10:05:34","2015-10-29 22:47:21",NULL,NULL,"An endogenous molecular entity that results in a colour of an organism as the consequence of the selective absorption of light."
1228,"piscicide","A substance poisonous to fish. The primary use for piscicides is to eliminate a dominant species of fish in a body of water, as the first step in attempting to populate the body of water with a different fish. They are also used to combat parasitic and invasive species of fish.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:10",NULL,NULL,NULL
1229,"pituitary sensitizer",NULL,NULL,NULL,"2012-04-10 10:05:34","2012-04-10 10:05:34",NULL,NULL,NULL
1230,"pituitary stimulant","An agent that stimulates hormone production by the pituitary gland. Hormones secreted from the pituitary gland help control: growth, blood pressure, certain functions of the sex organs, thyroid glands and metabolism as well as some aspects of pregnancy, childbirth, nursing, water/salt concentration and the kidneys, temperature regulation and pain relief.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:15",NULL,NULL,NULL
1231,"protein kinase C inhibitor",NULL,"protein kinase C inhibitor","37700","2012-04-10 10:05:34","2015-10-27 17:53:34",NULL,NULL,"An EC 2.7.11.* (protein-serine/threonine kinase) inhibitor that interferes with the action of protein kinase C (EC 2.7.11.13)."
1232,"protein kinase D inhibitor",NULL,"protein kinase inhibitor","37699","2012-04-10 10:05:34","2015-10-27 17:53:34",NULL,NULL,"An EC 2.7.* (P-containing group transferase) inhibitor that interferes with the action of protein kinases."
1233,"plasmodicide","An agent that kills malaria parasites.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:13",NULL,NULL,NULL
1234,"podagragenic","Pertaining to formation of podagra, painful condition of the big toe, caused by gout.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:18",NULL,NULL,NULL
1235,"poison",NULL,"aetiopathogenetic role","52209","2012-04-10 10:05:34","2015-10-27 17:53:35",NULL,NULL,"A role played by the molecular entity or part thereof which causes the development of a pathological process."
1236,"polyamine synthesis inhibitor",NULL,"inhibitor","35222","2012-04-10 10:05:34","2015-10-27 17:53:35",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
1237,"potassium-sparing","An agent, or diuretic drug, that prevents the secretion of potassium into the urine. It may be used in the treatment of hypertension and management of congestive heart failure.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:16",NULL,NULL,NULL
1238,"poultice","A soft, moist mass of material, typically of plant material or flour, applied to the body to relieve soreness and inflammation.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:10",NULL,NULL,NULL
1239,"peroxisome proliferator activated receptor gamma antagonist",NULL,"antagonist","48706","2012-04-10 10:05:34","2015-10-27 17:53:36",NULL,NULL,"Substance that attaches to and blocks cell receptors that normally bind naturally occurring substances."
1240,"prebiotic","Non-digestible fiber compounds that pass undigested through the upper part of the gastrointestinal tract and stimulate the growth or activity of advantageous bacteria that colonize the large bowel by acting as substrate for them.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:18",NULL,NULL,NULL
1241,"preservative",NULL,"food preservative","65255","2012-04-10 10:05:34","2015-10-29 22:47:31",NULL,NULL,"Substances which are added to food in order to prevent decomposition caused by  microbial growth or by undesirable chemical changes."
1242,"pressor","An agent htat increases blood pressure by stimulating constriction of the blood vessels.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:11",NULL,NULL,NULL
1243,"provitamin A",NULL,"provitamin","50188","2012-04-10 10:05:34","2015-10-27 17:53:36",NULL,NULL,"A substance that can be converted into a vitamin by animal tissues."
1244,"priapistic","Related to, or having, persistent, usually painful erection of the penis, especially as a consequence of disease and not related to sexual arousal.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:19",NULL,NULL,NULL
1245,"probiotic","A microorganism that provides health benefits. Commonly claimed benefits of probiotic supplements include the decrease of potentially pathogenic gastrointestinal microorganisms, the reduction of gastrointestinal discomfort, the strengthening of the immune system, the improvement of the skin's function, the improvement of bowel regularity, the strengthening of the resistance to cedar pollen allergens, the decrease in body pathogens, the reduction of flatulence and bloating, the protection of DNA, the protection of proteins and lipids from oxidative damage, and the maintaining of individual intestinal microbiota in subjects receiving antibiotic treatment.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:10",NULL,NULL,NULL
1246,"probiotigenic",NULL,NULL,NULL,"2012-04-10 10:05:34","2012-04-10 10:05:34",NULL,NULL,NULL
1247,"progestational","Something that precedes pregnancy or gestation. Related to, inducing, or constituting the modifications of the female mammalian system associated especially with ovulation and corpus luteum formation.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:19",NULL,NULL,NULL
1248,"progesteronigenic","An agent that stimulates production of progesterone, a progestogen sex hormone involved in the menstrual cycle, pregnancy, and embryogenesis of humans and other species.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:15",NULL,NULL,NULL
1249,"pro HLDL","An agent that stimulates or enhances the activity of HLDL (Human Low Density Lipoprotein), which facilitates the movement of fats and cholesterol within the water based solution of the blood stream.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:15",NULL,NULL,NULL
1250,"prolactinogenic","Pertaining to production of the hormone prolactin, which may lead to breast enlargement. 
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:18",NULL,NULL,NULL
1251,"proliferant","A mildly irritating substance used in sclerotherapy to strengthen weakened connective tissues.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:10",NULL,NULL,NULL
1252,"prooxidant","An endobiotic or xenobiotic that induces oxidative stress either by generation of ROS or by inhibiting antioxidant systems. It can include all reactive, free radical containing molecules in cells or tissues.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:18",NULL,NULL,NULL
1253,"propecic",NULL,NULL,NULL,"2012-04-10 10:05:34","2012-04-10 10:05:34",NULL,NULL,NULL
1254,"prostaglandigenic","Pertaining to production of prostaglandins, a group of cyclic fatty acid compounds with varying hormonelike effects, notably the promotion of uterine contractions.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:18",NULL,NULL,NULL
1255,"prostaglandin inhibitor",NULL,"prostaglandin antagonist","49023","2012-04-10 10:05:34","2015-10-27 17:53:37",NULL,NULL,"A compound that inhibits the action of prostaglandins."
1256,"prostaglandin secretor",NULL,NULL,NULL,"2012-04-10 10:05:34","2012-04-10 10:05:34",NULL,NULL,NULL
1257,"prostaglandin sparer",NULL,NULL,NULL,"2012-04-10 10:05:34","2012-04-10 10:05:34",NULL,NULL,NULL
1258,"prostaglandin synthesis inhibitor",NULL,"inhibitor","35222","2012-04-10 10:05:34","2015-10-27 17:53:37",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
1259,"prostaglandin-synthetase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:34","2015-10-27 17:53:38",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1260,"prostatitigenic","Pertaining to inflammation of the prostate gland.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:18",NULL,NULL,NULL
1261,"prosticide",NULL,NULL,NULL,"2012-04-10 10:05:34","2012-04-10 10:05:34",NULL,NULL,NULL
1262,"protease inhibitor",NULL,"protease inhibitor","37670","2012-04-10 10:05:34","2015-10-27 17:53:38",NULL,NULL,"A compound which inhibits or antagonizes the biosynthesis or actions of proteases (endopeptidases)."
1263,"protein kinase inhibitor",NULL,"protein kinase inhibitor","37699","2012-04-10 10:05:34","2015-10-27 17:53:39",NULL,NULL,"An EC 2.7.* (P-containing group transferase) inhibitor that interferes with the action of protein kinases."
1264,"proteinase inhibitor",NULL,"protease inhibitor","37670","2012-04-10 10:05:34","2015-10-27 17:53:39",NULL,NULL,"A compound which inhibits or antagonizes the biosynthesis or actions of proteases (endopeptidases)."
1265,"proteolytic","An agent that catalyzes proteolysis, the breakdown of proteins into smaller polypeptides or amino acids.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:12",NULL,NULL,NULL
1266,"protisticide","An agent, which can be a herbicide, that kills protozoans.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:17",NULL,NULL,NULL
1267,"pruritogenic","An agent that causes pruritus, or itching.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:12",NULL,NULL,NULL
1268,"psychoactive",NULL,"psychotropic drug","35471","2012-04-10 10:05:34","2015-10-27 17:53:40",NULL,NULL,"A loosely defined grouping of drugs that have effects on psychological function."
1269,"psychotomimetic",NULL,"central nervous system drug","35470","2012-04-10 10:05:34","2015-10-27 17:53:40",NULL,NULL,"A class of drugs producing both physiological and psychological effects through a variety of mechanisms involving the central nervous system."
1270,"psychotropic",NULL,"psychotropic drug","35471","2012-04-10 10:05:34","2015-10-27 17:53:41",NULL,NULL,"A loosely defined grouping of drugs that have effects on psychological function."
1271,"protein-tyrosine-kinase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:34","2015-10-27 17:53:41",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1272,"pulifuge",NULL,"pesticide","25944","2012-04-10 10:05:34","2015-10-27 17:53:42",NULL,NULL,"Strictly, a substance intended to kill pests. In common usage, any substance used for controlling, preventing, or destroying animal, microbiological or plant pests."
1273,"pulmonoprotective","An agent that acts to alleviate or prevent certain conditions affecting lung tissue.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:11",NULL,NULL,NULL
1274,"pulmonotoxic",NULL,"aetiopathogenetic role","52209","2012-04-10 10:05:34","2015-10-27 17:53:42",NULL,NULL,"A role played by the molecular entity or part thereof which causes the development of a pathological process."
1275,"purgative",NULL,"laxative","50503","2012-04-10 10:05:34","2015-10-27 17:53:43",NULL,NULL,"An agent that produces a soft formed stool, and relaxes and loosens the bowels, typically used over a protracted period, to relieve constipation. Compare with cathartic, which is a substance that accelerates defecation. A substances can be both a laxative and a cathartic."
1276,"pyrogenic","An agent that induces fever, by generating heat.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:12",NULL,NULL,NULL
1277,"quinone-reductase inducer","An agent that stimulates quinone reductase enzymatic activity, also a biomarker for cancer chemoprevention.
",NULL,NULL,"2012-04-10 10:05:34","2015-11-11 02:32:15",NULL,NULL,NULL
1278,"quinone-reductase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:35","2015-10-27 17:53:43",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1279,"radioprotective",NULL,"radiopharmaceutical","35232","2012-04-10 10:05:35","2015-10-27 17:53:44",NULL,NULL,"Any pharmaceutical compound containing a radioisotope."
1280,"refrigerant",NULL,"refrigerant","78433","2012-04-10 10:05:35","2015-10-29 22:49:23",NULL,NULL,"A substance used in a thermodynamic heat pump cycle or refrigeration cycle that undergoes a phase change from a gas to a liquid and back. Refrigerants are used in air-conditioning systems and freezers or refrigerators and are assigned a \"R\" number (by ASHRAE - formerly the American Society of Heating, Refrigerating and Air Conditioning Engineers), which is determined systematically according to their molecular structure."
1281,"renoirritant","An agent that causes irritation or inflammation of kydney tissue.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:12",NULL,NULL,NULL
1282,"renotoxic",NULL,"nephrotoxic agent","50909","2012-04-10 10:05:35","2015-10-27 17:53:44",NULL,NULL,"A role played by a chemical compound exihibiting itself through the ability to induce damage to the kidney in animals."
1283,"repellent","An agent able to repel a particular thing, impervious to a particular substance.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:11",NULL,NULL,NULL
1284,"RES-activator",NULL,NULL,NULL,"2012-04-10 10:05:35","2012-04-10 10:05:35",NULL,NULL,NULL
1285,"respiradepressant","An agent that supresses gas exchange, resulting in an increase of carbon dioxide concentrations and respiratory acidosis. Respiratory depression is characteristic of hypoventilation.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:16",NULL,NULL,NULL
1286,"respira inhibitor",NULL,"inhibitor","35222","2012-04-10 10:05:35","2015-10-27 17:53:45",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
1287,"respiraparalytic","Related to, or having, respiratory paralysis, which occurs when the muscles associated with breathing become too weak to function properly.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:19",NULL,NULL,NULL
1288,"respirasensitizer","A substance that will induce hypersensitivity of the airways following inhalation of the substance.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:10",NULL,NULL,NULL
1289,"respirastimulant","An agent that stimulates an increase in tidal volume, and respiratory rate.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:15",NULL,NULL,NULL
1290,"respirodepressant","An agent that diminishes ventilation, the movement of air between the environment and the lungs via inhalation and exhalation.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:12",NULL,NULL,NULL
1291,"respiroinhibitor",NULL,"inhibitor","35222","2012-04-10 10:05:35","2015-10-27 17:53:46",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
1292,"respirostimulant","An agent that increases ventilation, the movement of air between the environment and the lungs via inhalation and exhalation.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:12",NULL,NULL,NULL
1293,"respirotoxic",NULL,"aetiopathogenetic role","52209","2012-04-10 10:05:35","2015-10-27 17:53:46",NULL,NULL,"A role played by the molecular entity or part thereof which causes the development of a pathological process."
1294,"retinoprotectant","An agent that acts to alleviate or prevent certain condition affecting the retina.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:11",NULL,NULL,NULL
1295,"reverse transcriptase inhibitor",NULL,"reverse transcriptase inhibitor","59897","2012-04-10 10:05:35","2015-10-27 17:53:47",NULL,NULL,"An EC 2.7.7.* (nucleotidyltransferase) inhibitor that interferes with the activity of reverse transcriptase, EC 2.7.7.49, a viral DNA polymerase enzyme that retroviruses need to reproduce."
1296,"ribosome inactivator","A protein that is a protein synthesis inhibitor which acts at the ribosome.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:10",NULL,NULL,NULL
1297,"RNA-genic",NULL,NULL,NULL,"2012-04-10 10:05:35","2012-04-10 10:05:35",NULL,NULL,NULL
1298,"RNA inhibitor",NULL,"inhibitor","35222","2012-04-10 10:05:35","2015-10-27 17:53:47",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
1299,"roborant","An agnet, or drug, that restores vigor or strength.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:17",NULL,NULL,NULL
1300,"rodenticide",NULL,"rodenticide","33288","2012-04-10 10:05:35","2015-10-29 22:49:29",NULL,NULL,"A substance used to destroy rodent pests."
1301,"rubefacient","A substance for topical application that produces redness of the skin, by causing dilation of the capillaries and an increase in blood circulation.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:10",NULL,NULL,NULL
1302,"scabicide",NULL,"scabicide","73333","2012-04-10 10:05:35","2015-10-29 22:49:29",NULL,NULL,"An acaricide that kills mites of the genus Sarcoptes."
1303,"schistosomicide","An agent, or drug, destructive to schistosomes, blood flukes transmitted by snails to human hosts in many parts of Africa, Brazil, and Asia. Praziquantel, albendazole, niridazole, metrifonate, oxamniquine hycanthone hydrochloride, and various salts of antimony, including stibophen, are potent antischistosomal agents.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:16",NULL,NULL,NULL
1304,"schizophrenigenic","An agent that has an effect on, or causes schizophrenia, a mental disorder often characterized by abnormal social behavior and failure to recognize what is real.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:12",NULL,NULL,NULL
1305,"sclerosant","An injectable irritant that is used in the treatment of varicose veins and that causes inflammation and subsequentfibrosis, thus obliterating the lumen of the vein.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:18",NULL,NULL,NULL
1306,"scolicide",NULL,"antimicrobial agent","33281","2012-04-10 10:05:35","2015-10-27 17:53:48",NULL,NULL,"A substance that kills or slows the growth of microorganisms, including bacteria, viruses, fungi and protozoans."
1307,"seasoning","Enhancement of flavor by adding salt, herbs, or spices to food.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:18",NULL,NULL,NULL
1308,"secretogogue","A substance that promotes secretion.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:10",NULL,NULL,NULL
1309,"secretolytic","An agent that increases the production of serous mucus in the respiratory tract.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:12",NULL,NULL,NULL
1310,"secretomotor","A structure, often a nerve, that has the capacity to induce a gland to secrete a substance, usually mucus or serous fluid.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:10",NULL,NULL,NULL
1311,"sedative",NULL,"sedative drug","35717","2012-04-10 10:05:35","2015-10-27 17:53:49",NULL,NULL,"A central nervous system depressant used to induce drowsiness or sleep or to reduce psychological excitement or anxiety."
1312,"sequestrant",NULL,"sequestrant","77963","2012-04-10 10:05:35","2015-10-29 22:49:32",NULL,NULL,"A food preservative that acts by chelating with metal cations (particularly those of copper, iron and nickel) that catalyse the oxidation of fats in food."
1313,"serotonin inhibitor",NULL,"serotonergic antagonist","48279","2012-04-10 10:05:35","2015-10-27 17:53:49",NULL,NULL,"Drugs that bind to but do not activate serotonin receptors, thereby blocking the actions of serotonin or serotonergic agonists."
1314,"serotoninergic",NULL,"serotonergic drug","48278","2012-04-10 10:05:35","2012-04-10 10:05:35",NULL,NULL,NULL
1315,"sialogogue","An agent that stimulates the flow of saliva.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:16",NULL,NULL,NULL
1316,"soap",NULL,NULL,NULL,"2012-04-10 10:05:35","2012-04-10 10:05:35",NULL,NULL,NULL
1317,"sodium-sparing","An agent that prevents excretion of sodium in the urine.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:13",NULL,NULL,NULL
1318,"soporific","An agent, or drug, that induces drowsiness or sleep.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:16",NULL,NULL,NULL
1319,"sortase-A inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:35","2015-10-27 17:53:50",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1320,"spasmogenic","An agnent that causes spasms, which are sudden involuntary muscular contraction or convulsive movement.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:17",NULL,NULL,NULL
1321,"spasmolytic","An agent, or drug, that relieves spasm of smooth muscle.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:17",NULL,NULL,NULL
1322,"spermicide","A contraceptive substance that destroys sperm, inserted vaginally prior to intercourse to prevent pregnancy.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:10",NULL,NULL,NULL
1323,"spermigenic","An agent that induces sperm production.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:12",NULL,NULL,NULL
1324,"spice","A seed, fruit, root, bark, berry, bud or vegetable substance primarily used for flavoring, coloring or preserving food. Spices are distinguished from herbs, which are parts of leafy green plants used for flavoring or as a garnish. Many spices have antimicrobial properties.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:10",NULL,NULL,NULL
1325,"spinoconvulsant","An agent that induces convulsion and/or epileptic seizures affecting spinal cord nerves.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:12",NULL,NULL,NULL
1326,"sprout inhibitor",NULL,"inhibitor","35222","2012-04-10 10:05:35","2015-10-27 17:53:51",NULL,NULL,"A substance that diminishes the rate of a chemical reaction."
1327,"squalene-monooxygenase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:35","2015-10-27 17:53:52",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1328,"sternutatory","An agent, or substance that causes sneezing. Pepper is an exmaple. 
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:17",NULL,NULL,NULL
1329,"stimulant","An agent, or drug, that induces temporary improvements in either mental or physical functions or both. Examples of these kinds of effects may include enhanced alertness, wakefulness, and locomotion, among others.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:16",NULL,NULL,NULL
1330,"stomachic","An agnet, or drug, that promotes the appetite or assists digestion.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:17",NULL,NULL,NULL
1331,"styptic","A sunbstance capable of causing bleeding to stop when it is applied to a wound.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:11",NULL,NULL,NULL
1332,"succinate-dehydrogenase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:35","2015-10-27 17:53:52",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1333,"succinic-dehydrogenase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:35","2015-10-27 17:53:52",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1334,"succinoxidase inhibitor",NULL,"enzyme inhibitor","23924","2012-04-10 10:05:35","2015-10-27 17:53:53",NULL,NULL,"A compound or agent that combines with an enzyme in such a manner as to prevent the normal substrate-enzyme combination and the catalytic reaction."
1335,"sucrase promoter","An agent, or inducer, that activates sucrases, enzymes located on the brush border of the small intestine that catalyze the hydrolysis of sucrose to fructose and glucose.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:17",NULL,NULL,NULL
1336,"sudorific","An agent, or drug, that induces sweating.
",NULL,NULL,"2012-04-10 10:05:35","2015-11-11 02:32:16",NULL,NULL,NULL
1337,"sunscreen",NULL,"pharmaceutical","52217","2012-04-10 10:05:36","2015-10-27 17:53:53",NULL,NULL,"Any substance introduced into a living organism with therapeutic or diagnostic purpose."
1338,"suppository","A drug delivery system that is inserted into the rectum, vagina, or urethra, where it dissolves or melts and is absorbed into the blood stream.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:10",NULL,NULL,NULL
1339,"suppurative","An agent that promotes formation of pus. Pertaining to or emanating from suppuration.
",NULL,NULL,"2012-04-10 10:05:36","2015-11-11 02:32:14",NULL,NULL,NULL
1340,"surfactant",NULL,"surfactant","35195","2012-04-10 10:05:36","2015-10-29 22:49:42",NULL,NULL,"A substance which lowers the surface tension of the medium in which it is dissolved, and/or the interfacial tension with other phases, and, accordingly, is positively adsorbed at the liquid/vapour and/or at other interfaces."
1341,"sweetener",NULL,"sweetening agent","50505","2012-04-10 10:05:36","2015-10-29 22:49:43",NULL,NULL,"Substance that sweeten food, beverages, medications, etc."
