EID,SYNONYM
C5201,"1,2-Methylenedioxy-4-propenylbenzene"
C5201,"1,3-Benzodioxole, 5-(1-propenyl)-, (E)-"
C5201,CCRIS 353
C5201,"3,4-(Methylenedioxy)-1-propenylbenzene"
C5201,4043-71-4
C5201,"Benzene, 1,2-(methylenedioxy)-4-propenyl-, (E)-"
C5201,HSDB 2862
C5201,"trans-1,2-(Methylenedioxy)-4-propenylbenzene"
C5201,EINECS 204-410-2
C5201,RCRA waste no. U141
C5201,"3,4-Methylenedioxy-1-propenyl benzene"
C5201,BRN 0082640
C5201,"5-[(E)-prop-1-enyl]-1,3-benzodioxole"
C5201,AI3-02068
C5201,MLS001055464
C5201,94BY31ALL6
C5201,CHEBI:6054
C5201,"5-[(1E)-prop-1-en-1-yl]-1,3-benzodioxole"
C5201,SMR001227197
C5201,"1,3-Benzodioxole, 5-(1-propen-1-yl)-"
C5201,"1,2-(Methylenedioxy)-4-propenylbenzene"
C5201,"5-[(E)-prop-1-enyl]benzo[1,3]dioxole"
C5201,VHVOLFRBFDOUSH-UHFFFAOYSA-N
C5201,trans-Isosafrole
C5201,.beta.-Isosafrole
C5201,AC1LCUZN
C5201,AC1Q6ZWX
C5201,Spectrum5_000388
C5201,BSPBio_002813
C5201,SPECTRUM300533
C5201,5-19-01-00552 (Beilstein Handbook Reference)
C5201,SCHEMBL266169
C5201,CHEMBL487603
C5201,cid_637796
C5201,BDBM74206
C5201,VHVOLFRBFDOUSH-NSCUHMNNSA-N
C5201,HMS1373B16
C5201,ZINC389532
C5201,"Isosafrol, mixture of cis and trans"
C5201,BBL027540
C5201,CCG-38570
C5201,SBB012358
C5201,STK801280
C5201,AKOS001684145
C5201,LS-7468
C5201,SDCCGMLS-0066561.P001
C5201,NCGC00090700-01
C5201,NCGC00090700-02
C5201,NCGC00090700-03
C5201,NCGC00090700-04
C5201,NCGC00090700-05
C5201,NCGC00090700-06
C5201,AN-22829
C5201,LS-30877
C5201,ST069347
C5201,ZB011749
C5201,BB 0261403
C5201,"(E)-5-(prop-1-enyl)benzo[d][1,3]dioxole"
C5201,"5-[(1E)-1-Propenyl]-1,3-benzodioxole #"
C5201,"1,3-Benzodioxole, 5-(1E)-1-propen-1-yl-"
C5201,C10472
C5201,SR-05000002391
C5201,"5-[(1E)-prop-1-en-1-yl]-2H-1,3-benzodioxole"
C5201,SR-05000002391-1
C5201,BRD-K44005821-001-07-4
C5201,I14-55521
C5201,F0000-0010
C5201,UNII-W6337429LF component VHVOLFRBFDOUSH-NSCUHMNNSA-N
C5201,"5-(1-propenyl)-1,3-benzodioxole3,4-methylenedioxyphenyl-1-propene"
C5201,"InChI=1/C10H10O2/c1-2-3-8-4-5-9-10(6-8)12-7-11-9/h2-6H,7H2,1H3/b3-2"
C907,Methyl propenyl ketone
C907,3-PENTEN-2-ONE
C907,625-33-2
C907,Ethylidene acetone
C907,(E)-3-Penten-2-one
C907,2-Oxo-3-pentene
C907,(E)-pent-3-en-2-one
C907,trans-3-Penten-2-One
C907,Methyl 1-propenyl ketone
C907,(3E)-3-Penten-2-one
C907,pent-3-en-2-one
C907,FEMA No. 3417
C907,UNII-4WN5NGB7KX
C907,3-pentene-2-one
C907,"3-Penten-2-one, (E)-"
C907,3E-pentene-2-one
C907,EINECS 210-888-3
C907,NSC 61468
C907,4WN5NGB7KX
C907,3102-33-8
C907,BRN 1633505
C907,(3E)-pent-3-en-2-one
C907,AI3-37794
C907,LABTWGUMFABVFG-ONEGZZNKSA-N
C907,MFCD00009290
C907,"3-Penten-2-one, 70%, technical"
C907,LABTWGUMFABVFG-UHFFFAOYSA-N
C907,3-PENTEN-2-ONE (TRANS)
C907,AC1LCV92
C907,"3-Penten-2-one, 70%"
C907,3-01-00-02985 (Beilstein Handbook Reference)
C907,(3E)-3-Penten-2-one #
C907,"3-Penten-2-one, >=70%"
C907,CHEMBL4099976
C907,DTXSID0060800
C907,(E)-CH3C(O)CH=CHCH3
C907,(E)-CH3CH=CHC(=O)CH3
C907,EBD37428
C907,ZINC5227717
C907,"3-Penten-2-one, >=95%, FG"
C907,LMFA12000028
C907,AKOS015950855
C907,3-penten-2-one (methyl vinyl ketone)
C907,LS-3019
C907,NE10648
C907,AN-46818
C907,AB1006137
C907,RT-001380
C907,EN300-70754
C907,625P332
C907,S14-1061
C907,"InChI=1/C5H8O/c1-3-4-5(2)6/h3-4H,1-2H3/b4-3"
C966,Citral
C966,GERANIAL
C966,5392-40-5
C966,trans-Citral
C966,"3,7-dimethylocta-2,6-dienal"
C966,geranialdehyde
C966,"3,7-Dimethyl-2,6-octadienal"
C966,(E)-Citral
C966,Citral a
C966,Geranaldehyde
C966,"(2E)-3,7-dimethylocta-2,6-dienal"
C966,alpha-Citral
C966,Lemsyn GB
C966,(E)-Geranial
C966,geranal
C966,Genanial
C966,beta-Geranial
C966,(E)-Neral
C966,Citral alpha
C966,"(E)-3,7-Dimethylocta-2,6-dienal"
C966,Citral (natural)
C966,141-27-5
C966,CITRAL NATURAL
C966,"trans-3,7-Dimethyl-2,6-octadienal"
C966,lemonal
C966,Caswell No. 221B
C966,citral-b
C966,FEMA Number 2303
C966,Lemarome n
C966,NCI-C56348
C966,"2,6-Octadienal, 3,7-dimethyl-, (E)-"
C966,"2,6-Octadienal, 3,7-dimethyl-, (2E)-"
C966,"(E)-3,7-Dimethyl-2,6-octadienal"
C966,"3,7-Dimethyl-trans-2,6-octadienal"
C966,UNII-758ZMW724E
C966,FEMA No. 2303
C966,CCRIS 1043
C966,HSDB 993
C966,CITRAL SINTETICO
C966,"2,6-Dimethyloctadien-2,6-al-8"
C966,"3,7-Dimethyl-1,2,6-octadienal"
C966,"cis-3,7-Dimethyl-2,6-octadienal"
C966,NSC 6170
C966,EINECS 205-476-5
C966,EINECS 226-394-6
C966,EPA Pesticide Chemical Code 040510
C966,BRN 1721871
C966,BRN 1721873
C966,"cis/trans-3,7-Dimethyl-2,6-octadienal"
C966,AI3-01011
C966,AI3-28519
C966,147060-73-9
C966,CHEBI:16980
C966,"Citral, mixture of cis and trans"
C966,NSC6170
C966,WTEVQBCEXWBHNA-JXMROGBWSA-N
C966,758ZMW724E
C966,MFCD00006997
C966,"Citral, analytical standard"
C966,Z-Citral
C966,"Citral, 95%, mixture of cis and trans"
C966,CHEBI:23316
C966,polyprenal
C966,polyprenals
C966,Natural Citral
C966,"(Z)-3,7-Dimethyl-2,6-octadienal"
C966,alpha -Citral
C966,"cis,trans-Citral"
C966,"(2Z)-3,7-Dimethyl-2,6-octadienal"
C966,Citral-A
C966,.alpha.-Citral
C966,"3,6-octadienal"
C966,cis/trans Citral;
C966,LEMAROME
C966,"3,2,6-octadienal"
C966,"(2E)-3,7-Dimethyl-2,6-octadienal"
C966,"Citral, cis + trans"
C966,AC1LCVGF
C966,"Citral, 95%"
C966,AC1Q1NUZ
C966,AC1Q6POW
C966,EC 205-476-5
C966,EC 226-394-6
C966,Citral Ex Litsea(Citral )
C966,litsea cubeba oil terpeneless
C966,SCHEMBL23073
C966,3-01-00-03053 (Beilstein Handbook Reference)
C966,4-01-00-03569 (Beilstein Handbook Reference)
C966,GTPL6327
C966,CHEMBL1080997
C966,"3,7- dimethylocta-2,6-dienal"
C966,FEMA 2303
C966,CHEBI:137934
C966,"InChI=1/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3/b10-7"
C966,WLN: VH1UY1&3Y1&U1
C966,NSC-6170
C966,ZINC1529208
C966,"3,7-dimethyl-(e)-2,6-octadienal"
C966,BBL011666
C966,SBB060834
C966,STK802499
C966,"3,7-dimethyl-(2e)-2,6-octadienal"
C966,AKOS000119519
C966,"Citral, natural, >=96%, FCC, FG"
C966,EBD2204555
C966,LMPR0102010003
C966,LS41486
C966,RP21648
C966,RTR-037028
C966,"(2E)-3,7-dimethyl-octa-2,6-dienal"
C966,"Citral, Vetec(TM) reagent grade, 94%"
C966,NCGC00091550-01
C966,NCGC00091550-02
C966,NCGC00091550-03
C966,NCGC00091550-04
C966,AJ-26578
C966,AN-21095
C966,AN-23205
C966,AS-35309
C966,CJ-05166
C966,CJ-23866
C966,LS-97778
C966,SC-26888
C966,"(2E)-3,7-dimethyl-2,6-octadien-1-al"
C966,TL8003535
C966,TR-037028
C966,ST24028249
C966,ST50308094
C966,"3,7-DIMETHYL-2,6-OCTADIENAL(TRANS)"
C966,C01499
C966,C15604
C966,"Citral, mixture of cis and trans, >=96%, FG"
C966,A829835
C966,Q-200867
C966,S14-1149
C966,F0001-1403
C966,UNII-T7EU0O9VPP component WTEVQBCEXWBHNA-JXMROGBWSA-N
C966,"2,6-Octadienal,3,7-dimethyl-, reaction products with Et alc."
C966,GRQ
C23,BETA-IONONE
C23,79-77-6
C23,trans-beta-Ionone
C23,(E)-beta-Ionone
C23,"4-(2,6,6-Trimethylcyclohex-1-en-1-yl)but-3-en-2-one"
C23,14901-07-06
C23,"4-(2,6,6-Trimethyl-1-cyclohexenyl)-3-buten-2-one"
C23,"(3E)-4-(2,6,6-trimethylcyclohex-1-en-1-yl)but-3-en-2-one"
C23,.beta.-Ionone
C23,"(E)-4-(2,6,6-Trimethylcyclohex-1-en-1-yl)but-3-en-2-one"
C23,ss-Ionone
C23,UNII-A7NRR1HLH6
C23,beta-E-Ionone
C23,beta-Cyclocitrylideneacetone
C23,MFCD00001549
C23,"4-(2,6,6-Trimethyl-1-cyclohexen-1-yl)-3-buten-2-one"
C23,NSC 402758
C23,"3-Buten-2-one, 4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-"
C23,CCRIS 6249
C23,"3-Buten-2-one, 4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-, (3E)-"
C23,"IONONE, BETA"
C23,EINECS 238-969-9
C23,A7NRR1HLH6
C23,.beta.-Cyclocitrylideneacetone
C23,8013-90-9
C23,beta-Jonone
C23,CHEBI:32325
C23,.beta.-Ionene
C23,PSQYTAPXSHCGMF-BQYQJAHWSA-N
C23,NSC46137
C23,"Ionone, .beta.-"
C23,"(E)-4-(2,6,6-trimethylcyclohexen-1-yl)but-3-en-2-one"
C23,"4-(2,6,6-Trimethylcyclohex-1-ene-1-yl)-but-3-ene-2-one"
C23,"(E)-4-(2,6,6-Trimethyl-1-cyclohexen-1-yl)-3-buten-2-one"
C23,"3-Buten-2-one, 4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-, (E)-"
C23,DSSTox_CID_1769
C23,DSSTox_RID_76315
C23,DSSTox_GSID_21769
C23,W-104258
C23,"beta-Ionone, 96%, synthetic"
C23,CAS-79-77-6
C23,WLN: L6UTJ A1U1V1 B1 F1 F1
C23,"4-(2,6-Trimethyl-1-cyclohexenyl)-3-buten-2-one"
C23,"3-Buten-2-one,6,6-trimethyl-1-cyclohexen-1-yl)-"
C23,"4-(2,6-Trimethyl-1-cyclohexen-1-yl)-3-buten-2-one"
C23,"4-(2,6-Trimethyl-1-cyclohexen-l-yl)-3-buten-2-one"
C23,"(3E)-4-(2,6,6-trimethylcyclohex-1-enyl)but-3-en-2-one"
C23,"4-[2,6,6-Trimethyl-1-cyclohexen-1-yl]-3-buten-2-one"
C23,"[E]-4-[2,6,6-trimethyl-1-cyclohexen-1-yl]-3-buten-2-one"
C23,beta ionone
C23,beta-Ionon
C23,beta -E-ionone
C23,Nat. Beta Ionone
C23,Trans-beta -ionone
C23,EINECS 288-959-3
C23,(E)-beta -ionone
C23,trans-.beta.-Ionone
C23,"beta-Ionone, 96%"
C23,AC1LCVGO
C23,"beta-Ionone, synthetic"
C23,(3E)-BETA-IONONE
C23,9-apo-beta-caroten-9-one
C23,EC 201-224-3
C23,EC 238-969-9
C23,AC1Q1JB4
C23,.beta.-Ionone isomer # 1
C23,.beta.-Ionone isomer # 2
C23,SCHEMBL23953
C23,2-07-00-00140 (Beilstein Handbook Reference)
C23,"US9144538, beta-Ionone"
C23,CHEMBL559945
C23,Jsp002814
C23,"beta-Ionone, analytical standard"
C23,DTXSID4021769
C23,"US9138393, ?-Ionone"
C23,FEMA 2595
C23,HSDB 8269
C23,BDBM181139
C23,"4-(2,6,6-Trimethyl-1(or 2)-cyclohexen-1-yl)-3-buten-2-one"
C23,BB_NC-00321
C23,ZINC3881456
C23,Tox21_201454
C23,Tox21_302862
C23,BBL009828
C23,LS-871
C23,NSC-46137
C23,NSC402758
C23,SBB017514
C23,STK801279
C23,"beta-Ionone, natural, >=85%, FG"
C23,AKOS000121023
C23,FCH2253011
C23,FCH4510490
C23,NSC-402758
C23,RTR-006010
C23,"beta-Ionone, purum, >=95.0% (GC)"
C23,NCGC00248145-01
C23,NCGC00248145-02
C23,NCGC00256534-01
C23,NCGC00259005-01
C23,85949-43-5
C23,AJ-46632
C23,AK116682
C23,AK155870
C23,AM806748
C23,AN-19278
C23,BBV-75856003
C23,"beta-Ionone, natural (US), >=85%, FG"
C23,TR-006010
C23,4CH-024696
C23,ST24035055
C23,ST50306954
C23,C12287
C23,Z-1830
C23,"beta-Ionone, predominantly trans, >=97%, FCC, FG"
C23,J-008542
C23,"4-(2,6,6-trimethyl-1-cyclohexenyl)but-3-en-2-one"
C23,I14-13931
C23,I14-18323
C23,"4-(2,6,6-Trimethyl-1-cyclohexen-l-yl)-3-buten-2-one"
C23,F0451-1336
C23,"(E)-4-(2,6,6-trimethyl-1-cyclohexenyl)-but-3-en-2-one"
C23,"(E)-4-(2,6,6-trimethylcyclohex-1-enyl)but-3-en-2-one"
C23,"4-(2,6,6-trimethyl-1-cyclohexene-1-yl)-3-buten-2-one"
C23,UNII-QP734LIN1K component PSQYTAPXSHCGMF-BQYQJAHWSA-N
C23,"(3E)-4-(2,6,6-Trimethyl-1-cyclohexen-1-yl)-3-buten-2-one"
C23,"(E)-4-(2,6,6-Trimethyl-1-cyclohexen-1-yl)-3-buten-2-one|"
C23,"4-(2,6,6-Trimethyl-1-cyclohexen-1-yl)-(E)-3-Buten-2-one"
C23,"(3E)-4-(2,6,6-trimethylcyclohex-1-en-1-yl) but-3-en-2-one"
C23,"3-Buten-2-one, 4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-, (E)"
C23,"4-(2,6,6-Ey(1/4)x>>u-1->>.(1/4) masculineI(c)>>u)-3- paragraph sign inverted exclamation markI(c)-2-I feminine"
C23,"InChI=1/C13H20O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h7-8H,5-6,9H2,1-4H3/b8-7"
C6443,squalene
C6443,0111-02-04
C6443,trans-Squalene
C6443,Spinacene
C6443,Supraene
C6443,"2,6,10,15,19,23-Hexamethyltetracosa-2,6,10,14,18,22-hexaene"
C6443,All-trans-Squalene
C6443,"2,6,10,15,19,23-Hexamethyl-2,6,10,14,18,22-tetracosahexaene"
C6443,7683-64-9
C6443,UNII-7QWM220FJH
C6443,MF59
C6443,"(E,E,E,E)-Squalene"
C6443,"(6E,10E,14E,18E)-2,6,10,15,19,23-hexamethyltetracosa-2,6,10,14,18,22-hexaene"
C6443,EINECS 203-826-1
C6443,MFCD00008912
C6443,7QWM220FJH
C6443,Spinacen
C6443,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (all-E)-"
C6443,CHEBI:15440
C6443,YYGNTYWPHWGJRM-AAJYLUCBSA-N
C6443,Nikko Squalane EX
C6443,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-"
C6443,"(All-E)-2,6,10,15,19,23-hexamethyl-2,6,10,14,18,22-tetracosahexaene"
C6443,"Squalene, 99+%"
C6443,NCGC00181323-01
C6443,DSSTox_CID_6044
C6443,DSSTox_RID_77993
C6443,DSSTox_GSID_26044
C6443,Super Squalene
C6443,"2,6,10,14,18,22-tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (6E,10E,14E,18E)-"
C6443,CAS-111-02-4
C6443,CCRIS 711
C6443,NCGC00181163-01
C6443,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-, (2E,6E,10E,14E,18E)-"
C6443,C30H50
C6443,11051-27-7
C6443,"Squalene, all-trans-"
C6443,AC1LCVLF
C6443,AC1Q1NVK
C6443,EC 203-826-1
C6443,AC1Q28HB
C6443,"Squalene, Spinacene, Supraene"
C6443,"2,6,10,15,19,23-Hexamethyl-2,6,10,14,18,22-tetracosahexene"
C6443,CHEMBL458402
C6443,GTPL3054
C6443,QSPL 049
C6443,HSDB 8242
C6443,HY-N1214
C6443,NSC93748
C6443,ZINC6845904
C6443,Tox21_112789
C6443,Tox21_113239
C6443,1977AC
C6443,LS-525
C6443,NSC-93748
C6443,AKOS015917344
C6443,DB11460
C6443,RTR-031960
C6443,"2,6,10,15,19,23-Hexamethyl-2,6,10,14,18,22-tetracosahexaene, (all-E)-"
C6443,AJ-56905
C6443,AK115145
C6443,CJ-13112
C6443,SC-66368
C6443,TR-031960
C6443,CS-0016601
C6443,PhytoSquene(R) (olive oil-derived Squalene)
C6443,ST24027355
C6443,PhytoSquene&reg; [olive oil-derived Squalene]
C6443,3170-EP2269989A1
C6443,3170-EP2269990A1
C6443,3170-EP2272825A2
C6443,3170-EP2284160A1
C6443,3170-EP2287165A2
C6443,3170-EP2287166A2
C6443,3170-EP2292620A2
C6443,3170-EP2295406A1
C6443,3170-EP2298731A1
C6443,3170-EP2298772A1
C6443,3170-EP2298776A1
C6443,3170-EP2298779A1
C6443,3170-EP2301923A1
C6443,3170-EP2305825A1
C6443,3170-EP2308510A1
C6443,3170-EP2308562A2
C6443,3170-EP2308839A1
C6443,3170-EP2311841A1
C6443,3170-EP2371811A2
C6443,C00751
C6443,SR-01000944749
C6443,I14-9704
C6443,J-002505
C6443,SR-01000944749-1
C6443,3704365A-1DAB-4AAA-A0D0-CAE7A96723AC
C6443,"2,6,10,14,18,22-Tetracosahexaene, 2,6,10,15,19,23-hexamethyl-,"
C6443,"(all-E)-2,6,10,15,19,23-Hexamethyl-2,6,10,14,18,22-tetraco-sahexaene"
C6443,"2,6,10,14,18,22-Tetracosahexaene,2,6,10,15,19,23-hexamethyl-, (2E,6E,10E,14E,18E)-"
C6443,"2,6,10,15,19,23-Hexamethyltetracosa-(2E,6E,10E,14E,18E,22E)-2,6,10,14,18,22-hexaene"
C6443,"InChI=1/C30H50/c1-25(2)15-11-19-29(7)23-13-21-27(5)17-9-10-18-28(6)22-14-24-30(8)20-12-16-26(3)4/h15-18,23-24H,9-14,19-22H2,1-8H3/b27-17+,28-18+,29-23+,30-24"
C5467,Methyl crotonate
C5467,623-43-8
C5467,trans-Methyl crotonate
C5467,(E)-Methyl but-2-enoate
C5467,Methyl E-crotonate
C5467,Methyl 2-butenoate
C5467,Methyl trans-crotonate
C5467,18707-60-3
C5467,"2-Butenoic acid, methyl ester, (2E)-"
C5467,trans-2-Butenoic acid methyl ester
C5467,Methyl trans-2-butenoate
C5467,Methyl (E)-2-butenoate
C5467,methyl (E)-but-2-enoate
C5467,"Crotonic acid, methyl ester"
C5467,(E)-2-Butenoic acid methyl ester
C5467,"2-Butenoic acid, methyl ester"
C5467,Methyl E-Propene-1-carboxylate
C5467,(E)-Crotonic acid methyl ester
C5467,"2-Butenoic acid, methyl ester, (E)-"
C5467,"CROTONIC ACID, METHYL ESTER, (E)-"
C5467,Crotonic Acid Methyl Ester
C5467,UNII-3T02JIH93S
C5467,methyl (2E)-but-2-enoate
C5467,MFCD00009287
C5467,EINECS 210-793-7
C5467,METHYL-2-CROTONATE
C5467,BRN 1720292
C5467,3T02JIH93S
C5467,MCVVUJPXSBQTRZ-ONEGZZNKSA-N
C5467,methyl (2E)but-2-enoate
C5467,"trans-Methyl crotonate, 98%"
C5467,1-(Methoxycarbonyl)propene
C5467,MCVVUJPXSBQTRZ-UHFFFAOYSA-N
C5467,EINECS 242-517-6
C5467,NSC 18745
C5467,Methyl T2 Butenoate
C5467,AC1LCVQF
C5467,AI3-06008
C5467,"Methyl crotonate, 98%"
C5467,"Methyl crotonate, (E)-"
C5467,"Methyl 2-butenoate, (E)-"
C5467,SCHEMBL37099
C5467,Methyl (2E)-2-butenoate #
C5467,"InChI=1/C5H8O2/c1-3-4-5(6)7-2/h3-4H,1-2H3/b4-3"
C5467,CHEMBL3273387
C5467,SCHEMBL15460624
C5467,(E)-CH3CH=CHC(O)OCH3
C5467,"Methyl .alpha.-crotonate, trans-"
C5467,ZINC1561844
C5467,(E)-but-2-enoic acid methyl ester
C5467,"Crotonic acid, methyl ester (8CI)"
C5467,"Methyl crotonate, analytical standard"
C5467,SBB061218
C5467,"Methyl crotonate, 96%, trans-isomer"
C5467,AKOS000121298
C5467,CS-W020591
C5467,RP18685
C5467,RTR-037311
C5467,AJ-27062
C5467,AN-46770
C5467,CJ-05359
C5467,CJ-24550
C5467,LS-55600
C5467,SC-22589
C5467,DB-030461
C5467,ST2408102
C5467,TL8004118
C5467,TR-037311
C5467,FT-0628329
C5467,ST51047263
C5467,A833724
C5467,I14-4794
C5467,J-502052
C5467,F0001-1670
C2397,4-Methoxycinnamaldehyde
C2397,24680-50-0
C2397,1963-36-6
C2397,3-(4-methoxyphenyl)acrylaldehyde
C2397,(E)-3-(4-Methoxyphenyl)acrylaldehyde
C2397,p-Methoxycinnamaldehyde
C2397,trans-p-Methoxycinnamaldehyde
C2397,trans-4-Methoxycinnamaldehyde
C2397,p-Methoxycinnamic aldehyde
C2397,3-(4-Methoxyphenyl)-2-propenal
C2397,p-Methoxy cinnamaldehyde
C2397,"Cinnamaldehyde, p-methoxy-"
C2397,"2-propenal, 3-(4-methoxyphenyl)-, (2E)-"
C2397,UNII-54098389BL
C2397,"Methoxycinnamaldehyde, p-"
C2397,MFCD00017343
C2397,NSC-134287
C2397,(2E)-3-(4-methoxyphenyl)acrylaldehyde
C2397,(E)-4-methoxycinnamaldehyde
C2397,para-Methoxy cinnamic aldehyde
C2397,AXCXHFKZHDEKTP-NSCUHMNNSA-N
C2397,"Cinnamaldehyde, p-methoxy- (8CI)"
C2397,(E)-3-(4-methoxyphenyl)-2-propenal
C2397,(E)-3-(4-methoxyphenyl)prop-2-enal
C2397,(2E)-3-(4-methoxyphenyl)prop-2-enal
C2397,54098389BL
C2397,"trans-4-Methoxycinnamaldehyde, 98%"
C2397,p-MeO-cinnamaldehyde
C2397,4-methoxy cinnamaldehyde
C2397,FEMA No. 3567
C2397,"Cinnamaldehyde, p-methoxy-, (E)-"
C2397,EINECS 217-807-0
C2397,NSC 26454
C2397,p-methoxy-cinnamaldehyde
C2397,AI3-05957
C2397,AC1LD2JJ
C2397,AC1Q6PPJ
C2397,4-?Methoxycinnamaldehyd?e
C2397,Para-methoxy cinnamaldehyde
C2397,bmse010142
C2397,ghl.PD_Mitscher_leg0.403
C2397,SCHEMBL514958
C2397,(E)-para-methoxycinnamaldehyde
C2397,trans-4-methoxy cinnamaldehyde
C2397,AMBZ0230
C2397,CHEMBL452173
C2397,DTXSID1044308
C2397,NSC26454
C2397,ZINC1531852
C2397,NSC-26454
C2397,NSC134287
C2397,AKOS015851928
C2397,FS-4297
C2397,RP17390
C2397,RTR-009115
C2397,(E)-3-(4-methoxyphenyl)-acrylaldehyde
C2397,(2E)-3-(4-Methoxyphenyl)-2-propenal
C2397,3-(4-Methoxyphenyl)-(2E)-2-propenal
C2397,NCGC00171001-01
C2397,AJ-26736
C2397,AK306471
C2397,CJ-05236
C2397,(2E)-3-(4-Methoxyphenyl)-2-propenal #
C2397,para-METHOXY CINNAMIC ALDEHYDE (PMCA)
C2397,ST2417372
C2397,TR-009115
C2397,M1012
C2397,ST50827243
C2397,TL80073683
C2397,Z3586
C2397,EN300-96338
C2397,PK04_096267
C2397,C10475
C2397,"trans-p-Methoxycinnamaldehyde, >=98%, stabilized"
C2397,"trans-p-Methoxycinnamaldehyde, analytical standard"
C2397,I01-9542
C2397,J-501926
C2397,BRD-K19243101-001-01-6
C2397,I14-56551
C2397,"InChI=1/C10H10O2/c1-12-10-6-4-9(5-7-10)3-2-8-11/h2-8H,1H3/b3-2"
C5820,2-Methoxycinnamaldehyde
C5820,1504-74-1
C5820,O-METHOXYCINNAMALDEHYDE
C5820,3-(2-Methoxyphenyl)acrylaldehyde
C5820,o-Methoxycinnamic aldehyde
C5820,(E)-3-(2-Methoxyphenyl)acrylaldehyde
C5820,"Cinnamaldehyde, o-methoxy-"
C5820,60125-24-8
C5820,"2-Propenal, 3-(2-methoxyphenyl)-"
C5820,o-Methoxy cinnamaldehyde
C5820,beta-(o-Methoxyphenyl)acrolein
C5820,2'-Methoxycinnamaldehyde
C5820,(2E)-3-(2-Methoxyphenyl)Prop-2-Enal
C5820,3-O-Methoxyphenyl-2-propenal
C5820,Cassiastearoptene
C5820,o-Methoxycinnamicaldehyde crystals
C5820,3-(2-Methoxyphenyl)-2-propenal
C5820,UNII-3GG2B2MUHB
C5820,2-Methoxycinnamic aldehyde
C5820,trans-2-Methoxycinnamaldehyde
C5820,FEMA No. 3181
C5820,CCRIS 3196
C5820,"O-Methoxyphenyl acrolein, beta-"
C5820,o-Methoxycinnamaldehyde (natural)
C5820,2-Methoxy Cinnamaldehyde
C5820,"Methoxycinnamaldehyde, o-"
C5820,EINECS 216-131-3
C5820,3GG2B2MUHB
C5820,Ortho-Methoxycinnamaldehyde
C5820,NSC 114599
C5820,(2E)-3-(2-methoxyphenyl)acrylaldehyde
C5820,BRN 2436856
C5820,CHEMBL83159
C5820,Ortho methoxy cinnamic aldehyde
C5820,KKVZAVRSVHUSPL-GQCTYLIASA-N
C5820,MFCD00007001
C5820,(E)-3-(2-methoxyphenyl)prop-2-enal
C5820,"2-Methoxycinnamaldehyde, predominantly trans"
C5820,DSSTox_CID_5551
C5820,(E)-2-methoxycinnamaldehyde
C5820,.beta.-(o-Methoxyphenyl)acrolein
C5820,"O-Methoxycinnamaldehyde, (E)-"
C5820,O-Methoxy-Cinnamaldehyde
C5820,AC1LD2JS
C5820,O-Methoxy-Cinnamicaldehyde
C5820,AC1Q44KA
C5820,DSSTox_RID_77826
C5820,DSSTox_RID_82200
C5820,DSSTox_GSID_25551
C5820,DSSTox_GSID_47206
C5820,beta-O-Methoxyphenyl acrolein
C5820,2-08-00-00149 (Beilstein Handbook Reference)
C5820,AMBZ0228
C5820,beta -(O-methoxyphenyl)acrolein
C5820,DTXSID4047206
C5820,3-(o-Methoxyphenyl)-2-propenal
C5820,FEMA 3181
C5820,ZINC1704608
C5820,Tox21_202885
C5820,Tox21_303635
C5820,3-(2-Methoxyphenyl)-2-propenal #
C5820,BDBM50240642
C5820,LS-879
C5820,SBB040240
C5820,(E)-3-(2-Methoxy-phenyl)-propenal
C5820,AKOS000120956
C5820,"o-Methoxycinnamaldehyde, >=96%, FG"
C5820,(E)-3-(2-methoxyphenyl)-2-propenal
C5820,RP17388
C5820,(2E)-3-(2-Methoxyphenyl)-2-propenal
C5820,3-(2-Methoxyphenyl)-(2E)-2-propenal
C5820,NCGC00256699-01
C5820,NCGC00260431-01
C5820,AJ-30585
C5820,AS-15726
C5820,BR-72967
C5820,CJ-06719
C5820,Q446
C5820,CAS-1504-74-1
C5820,CAS-60125-24-8
C5820,RT-003590
C5820,ST2410344
C5820,TL8001097
C5820,"2-Methoxycinnamaldehyde, natural, 98%, FG"
C5820,ST50213399
C5820,"2-propenal, 3-(2-methoxyphenyl)-, (2E)-"
C5820,PK04_181244
C5820,M-7606
C5820,"2-Methoxycinnamaldehyde, predominantly trans, 96%"
C5820,A809049
C5820,I01-6312
C5820,W-108075
C5820,BRD-K20078988-001-01-1
C5820,UNII-4940G3R6HE component KKVZAVRSVHUSPL-GQCTYLIASA-N
C5820,"InChI=1/C10H10O2/c1-12-10-7-3-2-5-9(10)6-4-8-11/h2-8H,1H3/b6-4"
C2418,4-Methyleneisophorone
