"CustomerKey","MaritalStatus","Gender","EstimatedYearlyIncome","SentimentRating","WebActivity","NumberOfContracts","Age","Target","Available401K","CustomerValueSegment","ChurnScore","CallActivity"
25185,"S","F",130000,1,3,3,49,1,1,2,0.2,4
25186,"M","F",80000,3,2,1,55,1,0,2,0.5,5
25187,"M","F",50000,2,0,2,75,0,1,2,0.5,4
25188,"M","M",40000,3,0,2,74,0,1,2,0.5,5
25189,"M","M",50000,2,0,2,74,0,1,2,0.5,4
25190,"M","F",60000,2,0,2,74,0,1,2,0.5,5
25191,"S","M",120000,1,3,4,74,1,1,2,0.2,5
25192,"S","F",90000,4,3,3,50,1,0,2,0.5,5
25193,"S","F",90000,4,3,4,50,1,1,2,0.5,4
25194,"S","F",70000,3,0,2,56,0,1,2,0.5,4
25195,"S","F",70000,3,0,2,55,0,1,2,0.1,3
25196,"M","M",60000,2,0,2,55,0,0,2,0.5,3
25197,"M","M",60000,2,0,2,56,0,1,2,0.5,4
25198,"M","F",60000,2,0,2,56,1,1,2,0.5,4
25199,"M","M",60000,3,0,2,57,1,1,2,0.5,3
25200,"M","M",40000,3,0,2,58,0,1,2,0.5,5
25201,"M","M",40000,3,0,2,59,0,1,2,0.5,4
25202,"S","M",40000,3,0,2,59,0,1,2,0.5,4
25203,"S","F",40000,3,0,2,59,1,1,2,0.1,4
25204,"S","F",40000,4,0,2,60,1,0,2,0.1,4
25205,"S","M",30000,4,0,2,61,0,0,2,0.5,4
25206,"S","M",30000,4,0,2,61,0,1,2,0.5,4
25207,"S","F",30000,4,0,2,61,0,1,2,0.5,4
25208,"S","M",30000,4,0,2,61,0,1,2,0.5,4
25209,"S","F",30000,4,0,2,61,0,1,2,0.1,4
25210,"M","F",60000,4,4,2,45,0,0,1,0.5,4
25211,"M","F",60000,4,4,3,46,0,1,1,1.0,4
25212,"M","M",60000,5,5,1,47,0,1,1,0.5,4
25213,"S","F",70000,0,0,1,47,1,1,1,0.5,4
25214,"S","M",70000,0,0,1,47,1,1,1,0.5,4
25215,"S","F",70000,0,0,1,47,1,0,1,0.0,4
25216,"S","F",70000,0,0,1,47,0,0,1,0.5,4
25217,"M","M",80000,5,5,4,42,0,0,1,0.0,4
25218,"M","F",90000,2,2,0,43,1,0,1,0.0,4
25219,"M","F",90000,4,4,0,43,0,1,1,0.0,4
25220,"M","F",60000,1,0,1,48,0,0,1,0.5,4
25221,"S","F",60000,1,0,1,49,1,1,1,0.5,3
25222,"S","F",60000,1,0,1,49,1,1,1,0.0,3
25223,"S","M",110000,0,0,3,44,0,0,1,0.1,3
25224,"S","M",70000,0,0,1,45,0,0,1,0.5,5
25225,"S","F",70000,0,0,1,45,1,0,1,0.5,4
25226,"S","M",70000,0,0,1,44,1,1,1,0.5,4
25227,"S","M",80000,5,5,4,45,0,1,1,0.1,4
25228,"S","M",70000,0,0,1,45,1,1,1,0.5,4
25229,"S","F",70000,0,0,1,46,1,1,1,0.5,4
25230,"S","F",70000,0,0,1,45,0,1,1,0.5,4
25231,"S","F",90000,1,0,1,51,1,0,1,0.2,4
25232,"M","F",100000,5,0,1,51,0,0,1,1.0,4
25233,"M","M",100000,4,0,1,51,0,1,1,1.0,4
25234,"S","F",70000,0,0,2,47,1,1,1,0.5,4
25235,"M","F",60000,1,0,1,47,1,1,1,0.5,4
25236,"S","M",70000,5,4,2,48,0,1,1,0.5,3
25237,"M","M",70000,5,4,2,48,0,1,1,0.5,4
25238,"M","M",70000,5,4,2,48,0,1,1,0.0,3
25239,"M","F",70000,5,4,2,48,0,1,1,0.0,3
25240,"M","M",70000,5,4,3,49,1,1,1,0.5,3
25241,"M","M",90000,2,0,1,51,0,1,1,0.5,3
25242,"S","F",90000,2,0,1,52,1,1,1,0.2,4
25243,"S","F",100000,4,0,2,52,1,0,1,0.1,5
25244,"S","M",70000,1,0,1,53,0,1,1,0.5,5
25245,"S","M",30000,2,0,2,74,0,1,1,0.0,3
25246,"M","M",40000,2,0,1,74,0,0,1,0.5,2
25247,"M","F",70000,5,4,3,50,0,1,1,1.0,5
25248,"M","F",70000,5,4,3,50,0,1,1,1.0,3
25249,"S","F",70000,1,0,1,53,1,1,1,0.0,3
25250,"S","M",70000,1,0,1,53,1,0,1,0.0,3
25251,"S","F",70000,1,0,1,53,0,0,1,0.5,3
25252,"S","M",80000,1,0,1,54,1,1,1,0.0,3
25253,"M","M",30000,0,0,2,34,0,0,2,0.5,3
25254,"S","F",30000,0,0,2,34,0,1,2,0.5,3
25255,"M","M",40000,0,0,2,35,0,1,2,0.5,3
25256,"M","M",40000,0,0,2,35,0,1,2,0.5,3
25257,"M","M",30000,0,0,2,30,0,1,2,0.5,3
25258,"M","M",30000,0,0,2,30,0,1,2,0.5,3
25259,"M","M",30000,0,0,2,31,0,1,2,0.0,3
25260,"S","M",40000,0,0,2,32,0,0,2,0.5,3
25261,"M","M",40000,0,0,2,32,0,1,2,0.5,3
25262,"M","M",40000,2,0,2,72,0,1,1,0.0,3
25263,"S","F",40000,2,0,2,72,0,0,1,0.5,5
25264,"S","M",40000,0,0,2,33,0,1,2,0.5,5
25265,"S","F",30000,0,0,2,31,0,1,2,0.5,3
25266,"S","F",30000,2,0,2,71,0,0,1,0.5,2
25267,"M","M",40000,2,0,2,71,0,0,1,0.5,2
25268,"M","M",60000,2,0,1,71,0,1,1,0.0,5
25269,"S","F",60000,2,0,1,71,0,0,1,0.5,5
25270,"M","F",40000,2,0,2,67,1,1,1,0.0,5
25271,"S","M",40000,2,0,2,66,1,0,1,0.0,5
25272,"S","M",60000,2,0,1,67,1,0,1,0.1,5
25273,"M","M",60000,2,0,1,67,1,0,1,0.1,5
25274,"S","F",40000,0,0,2,34,0,0,2,0.1,5
25275,"S","F",40000,0,0,2,34,0,0,2,0.1,3
25276,"S","F",40000,0,0,1,34,0,0,2,0.1,3
25277,"S","M",40000,0,0,1,34,0,0,2,0.5,3
25278,"M","F",40000,0,0,1,33,0,1,2,0.5,3
25279,"S","F",40000,0,0,1,34,0,1,2,0.1,3
25280,"S","F",40000,0,0,1,34,0,0,2,0.1,3
25281,"S","M",40000,0,0,2,35,1,0,2,0.1,3
25282,"S","M",50000,0,0,1,36,0,0,2,0.1,3
25283,"S","F",50000,0,0,1,36,0,0,2,0.1,3
25284,"S","F",70000,0,0,2,38,1,0,2,0.5,3
25285,"S","M",70000,0,0,2,38,1,1,2,0.5,3
25286,"S","M",80000,0,0,1,38,1,1,2,0.0,3
25287,"S","F",80000,0,0,1,37,1,0,2,0.0,5
25288,"S","F",80000,0,0,1,42,1,0,2,0.0,5
25289,"S","F",80000,0,0,1,42,1,0,2,0.0,5
25290,"S","M",90000,4,4,1,41,1,0,2,0.1,5
25291,"M","F",90000,4,4,1,42,0,1,2,0.1,5
25292,"S","M",120000,0,1,3,43,0,1,2,0.1,5
25293,"M","M",80000,4,3,0,46,0,1,2,0.1,5
25294,"S","F",130000,0,5,4,38,1,1,1,0.0,5
25295,"M","M",130000,0,5,4,41,0,1,1,0.0,5
25296,"M","F",100000,2,3,4,53,0,1,3,0.5,5
25297,"S","M",30000,0,0,1,36,0,1,3,0.2,4
25298,"M","M",20000,0,0,2,30,0,1,3,0.1,2
25299,"M","M",20000,0,0,2,29,0,1,3,0.1,1
25300,"M","M",20000,0,0,2,30,0,1,3,0.1,1
25301,"S","M",20000,0,0,2,30,1,1,3,0.1,1
25302,"S","M",30000,0,0,1,32,0,1,3,0.1,1
25303,"S","M",30000,0,0,1,37,1,0,3,0.2,1
25304,"S","M",10000,0,0,2,38,0,1,3,0.1,1
25305,"M","M",40000,1,1,1,37,1,1,3,0.0,1
25306,"M","M",40000,1,1,1,36,1,1,3,0.1,3
25307,"M","F",40000,1,1,1,37,1,1,3,0.1,3
25308,"S","F",30000,0,0,1,38,1,1,3,0.1,3
25309,"S","F",30000,0,0,1,38,1,0,3,0.2,1
25310,"S","F",10000,0,0,2,39,0,1,3,0.1,1
25311,"M","F",40000,1,1,1,37,1,0,3,0.1,1
25312,"M","M",40000,2,2,0,38,1,1,3,0.1,3
25313,"S","M",10000,0,0,2,39,0,1,3,0.1,2
25314,"S","M",10000,0,0,2,38,0,0,3,0.0,1
25315,"S","M",10000,0,0,2,39,0,0,3,0.0,1
25316,"S","M",20000,0,0,2,38,0,0,3,0.0,1
25317,"S","M",20000,0,0,2,39,0,0,3,0.0,1
25318,"S","M",20000,0,0,2,39,0,0,3,0.1,1
25319,"M","M",30000,0,0,1,39,1,1,3,0.1,1
25320,"S","M",30000,0,0,1,39,1,0,3,0.2,1
25321,"S","M",40000,2,2,0,40,1,0,3,0.1,1
25322,"S","F",40000,2,2,1,39,0,1,3,0.0,2
25323,"M","M",40000,2,2,1,39,1,0,3,0.1,2
25324,"S","F",40000,2,2,2,39,0,1,3,0.1,2
25325,"S","M",10000,4,0,2,92,0,1,3,0.0,2
25326,"M","M",40000,2,2,2,40,0,0,3,0.1,1
25327,"M","M",40000,3,3,0,35,0,1,2,0.0,2
25328,"M","F",40000,3,3,2,36,0,1,2,0.1,2
25329,"S","F",40000,3,3,2,36,0,1,2,0.0,2
25330,"M","F",40000,1,0,1,81,0,0,2,0.1,2
25331,"M","M",80000,0,0,0,44,0,1,2,0.0,3
25332,"M","M",80000,0,0,0,44,0,0,2,0.0,3
25333,"S","M",80000,0,0,0,44,0,0,2,0.0,3
25334,"M","M",80000,0,0,0,44,1,0,2,0.1,3
25335,"S","M",20000,2,0,2,56,0,1,2,0.0,3
25336,"S","M",20000,3,0,2,56,0,0,2,0.1,1
25337,"S","F",20000,3,0,2,55,0,1,2,0.1,2
25338,"S","M",20000,3,0,2,56,0,0,2,0.1,2
25339,"M","M",40000,1,0,1,56,1,1,2,0.0,2
25340,"S","M",20000,3,0,2,54,0,1,2,0.0,2
25341,"S","F",20000,3,0,2,55,0,0,2,0.0,2
25342,"S","M",20000,3,0,2,55,0,0,2,0.0,2
25343,"S","F",20000,3,0,2,55,0,0,2,0.1,2
25344,"M","M",30000,1,0,1,55,1,1,2,0.2,2
25345,"S","F",20000,3,0,2,54,0,1,2,0.1,2
25346,"S","M",20000,3,0,2,54,0,1,2,0.1,2
25347,"S","F",20000,3,0,2,53,0,1,2,0.0,2
25348,"S","F",30000,2,0,2,54,0,0,2,0.0,2
25349,"M","M",30000,2,0,2,54,0,0,2,0.1,3
25350,"M","M",20000,2,1,2,53,0,1,2,0.1,3
25351,"M","F",20000,2,1,2,52,0,1,2,0.0,2
25352,"M","M",20000,2,1,2,53,0,1,2,0.0,2
25353,"S","F",20000,2,1,2,53,0,0,2,0.1,2
25354,"S","M",20000,2,1,2,53,0,1,2,0.1,2
25355,"M","M",20000,2,1,2,53,0,1,2,0.0,2
25356,"M","M",20000,2,1,2,52,0,0,2,0.0,2
25357,"M","M",20000,2,1,2,53,0,1,2,0.0,2
25358,"S","F",20000,2,1,2,53,0,0,2,0.1,2
25359,"S","M",30000,2,0,2,53,0,1,2,0.1,2
25360,"M","M",30000,2,0,2,53,0,1,2,0.1,3
25361,"S","F",30000,2,0,2,52,1,1,2,0.0,3
25362,"M","F",30000,2,0,2,51,1,0,2,0.1,3
25363,"M","F",30000,2,0,2,52,1,1,2,0.1,3
25364,"M","M",30000,2,0,2,52,1,1,2,0.1,3
25365,"S","F",30000,2,0,2,52,1,1,2,0.1,3
25366,"M","M",40000,1,0,1,52,1,1,2,0.1,3
25367,"M","F",40000,2,0,1,51,0,1,2,0.0,2
25368,"S","M",40000,2,0,1,51,1,0,2,0.1,2
25369,"S","M",40000,2,0,1,51,0,1,2,0.0,2
25370,"S","F",40000,2,0,1,50,1,0,2,0.1,2
25371,"M","F",50000,0,0,0,38,1,0,2,0.1,2
25372,"M","F",40000,1,0,0,36,0,1,2,0.1,3
25373,"M","F",40000,1,0,0,37,0,1,2,0.1,3
25374,"S","F",40000,1,0,0,37,0,1,2,0.1,3
25375,"M","M",50000,1,0,0,38,0,1,2,0.1,3
25376,"M","F",50000,1,0,0,38,0,1,2,0.1,3
25377,"M","F",70000,1,0,0,39,0,1,2,0.1,3
25378,"M","F",70000,1,0,0,39,0,1,2,0.1,3
25379,"M","F",50000,1,1,0,38,1,1,2,0.2,3
25380,"M","M",60000,1,0,0,38,1,1,2,0.2,3
25381,"S","M",60000,1,0,0,38,1,1,2,0.0,3
25382,"S","M",60000,1,0,0,38,1,0,2,0.0,4
25383,"M","M",40000,1,1,0,40,1,0,2,0.2,4
25384,"M","F",40000,1,1,0,40,1,1,2,0.2,3
25385,"M","F",40000,1,1,1,40,1,1,2,0.2,3
25386,"M","F",40000,1,1,1,40,1,1,2,0.2,3
25387,"S","F",60000,1,0,0,40,1,1,2,0.0,3
25388,"S","M",60000,2,2,0,41,1,0,2,0.0,4
25389,"M","F",60000,2,2,0,41,1,0,2,0.2,3
25390,"M","F",60000,2,2,0,41,1,1,2,0.2,3
25391,"S","F",60000,2,2,0,41,1,1,2,0.0,3
25392,"S","M",60000,2,2,0,41,1,0,2,0.2,3
25393,"M","M",60000,1,0,0,38,1,1,2,0.2,3
25394,"M","M",60000,1,0,0,38,1,1,2,0.2,4
25395,"S","F",60000,1,0,0,38,1,1,2,0.2,4
25396,"S","M",70000,3,0,0,39,1,1,2,0.0,4
25397,"M","M",70000,3,0,0,39,1,0,2,0.2,4
25398,"S","M",70000,3,0,0,39,1,1,2,0.0,4
25399,"M","M",70000,3,0,0,38,1,0,2,0.2,4
25400,"M","M",80000,1,0,0,38,1,1,2,0.0,4
25401,"M","M",80000,1,0,0,39,1,1,2,0.0,4
25402,"M","F",60000,1,0,0,41,1,0,2,0.2,4
25403,"S","F",60000,1,0,0,41,1,1,2,0.0,4
25404,"S","M",70000,2,2,0,42,1,0,2,0.2,4
25405,"M","M",70000,2,2,1,42,1,1,2,0.2,3
25406,"M","F",70000,2,2,1,42,1,1,2,0.2,3
25407,"S","M",70000,2,2,1,41,1,1,2,0.0,3
25408,"M","F",70000,2,2,1,42,1,0,2,0.2,3
25409,"S","M",70000,2,2,1,42,1,1,2,0.0,3
25410,"S","F",70000,2,2,1,41,1,0,2,0.0,3
25411,"S","F",40000,0,0,1,43,1,0,2,0.2,3
25412,"S","M",60000,2,0,0,40,1,0,2,0.2,4
25413,"S","F",60000,2,0,0,40,1,1,2,0.0,4
25414,"M","F",70000,4,0,0,39,1,0,2,0.2,4
25415,"S","M",70000,4,0,0,40,1,1,2,0.0,4
25416,"M","M",20000,3,0,2,91,0,0,2,0.0,4
25417,"S","F",50000,2,2,1,43,1,0,2,0.0,2
25418,"S","F",50000,2,2,1,42,1,0,2,0.0,3
25419,"S","M",50000,2,2,1,43,1,0,2,0.0,3
25420,"M","F",50000,2,2,1,42,1,0,2,0.2,3
25421,"S","M",50000,2,2,1,43,1,1,2,0.2,3
25422,"M","M",80000,3,3,0,44,0,1,2,0.2,3
25423,"S","M",80000,3,3,1,44,1,1,2,0.0,3
25424,"S","M",70000,0,0,0,44,0,0,2,0.0,3
25425,"S","M",70000,0,0,0,44,1,0,2,0.2,4
25426,"S","M",70000,4,0,0,44,1,1,2,0.2,4
25427,"M","M",70000,5,0,0,43,1,1,2,0.2,4
25428,"S","F",70000,5,5,2,41,0,1,2,0.2,4
25429,"S","F",80000,2,0,0,41,1,1,2,0.0,4
25430,"M","F",80000,3,0,0,41,1,1,2,0.0,4
25431,"S","F",40000,0,0,1,45,0,1,2,0.2,4
25432,"S","F",40000,0,0,1,45,1,0,2,0.0,4
25433,"S","M",40000,0,0,1,44,0,0,2,0.2,4
25434,"S","M",50000,3,3,1,45,0,0,2,0.0,4
25435,"M","F",50000,3,3,1,45,0,0,2,0.2,3
25436,"S","F",50000,3,3,2,45,1,1,2,0.2,3
25437,"M","M",50000,3,3,2,44,0,1,2,0.2,3
25438,"S","F",50000,3,3,2,44,0,1,2,0.0,3
25439,"M","F",50000,3,3,3,45,0,0,2,1.0,3
25440,"M","M",50000,3,3,3,45,0,1,2,1.0,3
25441,"M","F",50000,4,4,1,45,0,1,2,0.2,3
25442,"M","M",40000,0,0,0,42,1,1,3,0.0,3
25443,"M","F",40000,0,0,0,42,1,1,3,0.0,2
25444,"S","F",40000,0,0,0,42,1,1,3,0.0,2
25445,"M","F",40000,0,0,0,41,1,1,3,0.0,2
25446,"M","F",40000,0,0,0,42,1,1,3,0.0,2
25447,"M","M",40000,0,0,0,42,1,1,3,0.0,2
25448,"S","M",40000,0,0,0,42,1,1,3,0.0,2
25449,"S","M",10000,4,4,0,43,1,0,3,0.0,2
25450,"S","M",20000,1,1,1,42,1,1,3,0.2,1
25451,"S","M",20000,1,1,1,43,1,1,3,0.1,1
25452,"M","F",30000,1,1,0,43,1,0,3,0.2,1
25453,"S","M",30000,1,1,0,43,1,1,3,0.0,2
25454,"S","M",30000,1,1,1,43,1,0,3,0.0,2
25455,"M","M",10000,4,4,0,44,1,0,3,0.0,2
25456,"M","M",10000,5,4,2,44,0,1,3,0.0,1
25457,"S","M",10000,5,3,1,44,1,1,3,0.0,1
25458,"M","M",20000,1,1,1,44,1,1,3,0.1,1
25459,"M","M",20000,1,1,1,44,1,0,3,0.2,1
25460,"M","F",20000,2,2,0,44,1,1,3,0.0,1
25461,"S","M",40000,0,0,0,43,1,1,3,0.0,1
25462,"S","M",40000,0,0,0,43,1,1,3,0.0,2
25463,"S","M",20000,2,2,0,44,1,0,3,0.0,2
25464,"M","M",20000,2,2,0,44,1,1,3,0.0,1
25465,"M","F",20000,2,2,0,44,1,1,3,0.0,1
25466,"S","F",10000,4,3,2,44,0,1,3,0.0,1
25467,"M","M",20000,2,2,0,45,1,0,3,0.0,1
25468,"M","F",20000,2,2,1,45,1,1,3,0.0,1
25469,"M","F",20000,2,2,1,45,0,1,3,0.0,1
25470,"M","M",20000,2,2,1,45,0,1,3,0.0,1
25471,"M","M",20000,2,2,2,45,0,1,3,0.0,1
25472,"M","M",30000,1,1,2,45,0,1,3,0.0,1
25473,"M","F",30000,1,1,2,45,0,1,3,0.0,3
25474,"M","M",10000,4,3,2,45,0,1,3,0.0,3
25475,"M","F",10000,3,2,2,46,0,1,3,0.0,1
25476,"M","F",20000,2,2,2,46,0,1,3,0.0,1
25477,"M","F",30000,1,0,1,77,0,1,3,0.2,1
25478,"M","F",40000,0,0,0,44,1,1,3,0.0,3
25479,"M","M",40000,0,0,0,44,1,0,3,0.0,4
25480,"S","M",40000,0,0,0,44,1,0,3,0.0,4
25481,"S","M",80000,0,0,0,44,1,0,3,0.0,4
25482,"S","M",30000,1,0,1,48,0,0,3,0.2,3
25483,"S","M",20000,2,0,1,76,0,1,3,0.2,2
25484,"M","F",30000,2,2,0,45,1,0,3,0.0,2
25485,"M","M",30000,2,2,1,45,1,1,3,0.0,2
25486,"S","M",30000,2,2,1,45,1,1,3,0.0,2
25487,"M","F",30000,2,2,2,45,0,1,3,0.0,2
25488,"M","F",40000,1,0,0,44,1,1,3,0.0,2
25489,"M","M",40000,1,0,0,44,1,1,3,0.0,3
25490,"M","M",30000,2,2,2,45,0,1,3,0.0,3
25491,"S","F",30000,2,2,2,46,0,1,3,0.0,2
25492,"M","F",40000,1,0,0,46,1,1,3,0.0,2
25493,"M","M",40000,1,0,0,46,1,0,3,0.0,3
25494,"M","M",30000,2,2,2,47,0,1,3,0.0,3
25495,"M","F",30000,2,2,2,47,0,1,3,0.0,2
25496,"M","F",30000,2,2,2,47,0,1,3,0.0,2
25497,"M","M",40000,1,0,0,46,1,1,3,0.0,2
25498,"M","M",40000,1,0,0,47,1,0,3,0.0,3
25499,"M","F",30000,3,3,2,30,0,1,3,0.0,3
25500,"S","F",30000,3,3,2,31,1,1,3,0.0,2
25501,"M","M",40000,1,0,0,47,1,1,3,0.0,2
25502,"M","F",40000,1,0,0,47,1,1,3,0.0,3
25503,"S","M",30000,1,0,1,48,0,1,3,0.2,3
25504,"S","M",30000,3,3,2,32,1,0,3,0.0,2
25505,"M","M",30000,4,4,3,31,0,1,3,0.0,2
25506,"M","F",30000,5,5,1,32,1,1,3,0.0,2
25507,"S","F",30000,5,5,3,32,0,1,3,0.0,2
25508,"S","F",30000,0,0,1,33,1,0,3,0.0,2
25509,"S","M",30000,0,0,1,33,0,0,3,0.2,2
25510,"S","M",30000,0,0,1,32,1,0,3,0.0,2
25511,"S","F",30000,0,0,1,33,1,0,3,0.0,2
25512,"S","M",20000,0,0,1,34,0,0,3,0.2,2
25513,"S","F",20000,0,0,1,34,0,0,3,0.2,1
25514,"S","M",20000,0,0,1,34,0,1,3,0.2,1
25515,"S","F",20000,0,0,1,33,0,0,3,0.5,1
25516,"S","F",10000,0,0,2,35,0,0,3,0.0,1
25517,"S","F",20000,0,0,1,34,0,1,3,0.1,1
25518,"S","M",20000,0,0,1,34,0,0,3,0.5,1
25519,"S","F",20000,0,0,1,33,0,0,3,0.2,1
25520,"S","F",20000,0,0,1,33,0,0,3,0.2,1
25521,"S","M",20000,0,0,1,34,0,0,3,0.2,1
25522,"S","F",30000,0,0,1,34,1,1,3,0.0,1
25523,"S","M",20000,0,0,1,35,0,0,3,0.5,2
25524,"M","M",20000,0,0,2,35,0,0,3,0.0,1
25525,"M","F",30000,0,0,1,34,1,0,3,0.0,1
25526,"S","M",30000,0,0,1,34,0,0,3,0.0,2
25527,"S","M",20000,2,0,2,97,0,0,3,0.0,2
25528,"S","F",30000,0,0,1,36,1,0,3,0.2,1
25529,"S","M",10000,1,0,0,48,0,0,3,0.0,2
25530,"S","M",10000,1,0,0,48,0,1,3,0.0,1
25531,"M","F",30000,5,0,0,47,1,0,3,0.0,1
25532,"S","M",30000,5,0,0,48,1,0,3,0.0,2
25533,"S","F",10000,1,0,0,49,0,1,3,0.0,2
25534,"M","M",20000,1,0,0,75,0,0,3,0.0,1
25535,"S","F",20000,1,0,0,74,0,0,3,0.0,2
25536,"S","F",20000,1,0,0,73,0,1,3,0.0,2
25537,"S","M",20000,1,0,0,74,0,1,3,0.0,2
25538,"S","M",30000,5,0,0,48,1,0,3,0.0,2
25539,"M","M",30000,5,0,0,48,1,1,3,0.0,2
25540,"M","M",30000,4,0,0,48,1,1,3,0.0,2
25541,"M","M",10000,1,0,0,52,0,1,3,0.0,2
25542,"S","M",10000,1,0,0,52,0,0,3,0.0,1
25543,"M","M",10000,2,0,0,54,0,0,3,0.0,1
25544,"S","M",20000,1,0,0,53,0,1,3,0.0,1
25545,"S","F",10000,2,0,0,55,0,0,3,0.0,2
25546,"S","F",10000,2,0,1,56,1,0,3,0.0,1
25547,"S","F",20000,1,0,0,71,0,1,3,0.0,1
25548,"S","F",20000,1,0,0,70,1,0,3,0.0,2
25549,"S","F",10000,2,0,1,68,0,1,3,0.0,2
25550,"M","F",20000,1,0,0,69,1,0,3,0.0,1
25551,"M","M",20000,1,0,0,69,0,1,3,0.0,1
25552,"S","F",30000,1,0,0,69,1,0,3,0.0,1
25553,"M","M",30000,1,0,0,69,1,1,3,0.0,2
25554,"S","M",10000,3,0,1,66,0,1,3,0.2,2
25555,"M","F",10000,0,0,1,30,1,0,1,0.0,1
25556,"S","F",10000,0,0,1,30,1,0,1,0.1,1
25557,"M","M",10000,0,0,1,30,1,1,1,0.2,1
25558,"S","M",10000,0,0,1,30,1,1,1,0.1,1
25559,"S","M",20000,0,0,0,30,1,1,1,0.0,1
25560,"M","F",10000,0,0,1,32,1,1,1,0.2,2
25561,"S","M",10000,0,0,2,33,1,1,1,0.0,1
25562,"M","F",20000,0,0,0,31,1,0,1,0.0,1
25563,"S","F",20000,0,0,0,32,1,1,1,0.0,2
25564,"S","M",10000,1,1,0,33,1,0,1,0.2,2
25565,"S","M",10000,1,1,0,32,1,1,1,0.1,1
25566,"M","F",20000,0,0,0,33,1,0,1,0.0,1
25567,"S","M",20000,0,0,0,33,1,1,1,0.0,1
25568,"M","F",20000,0,0,0,33,1,0,1,0.0,1
25569,"S","M",10000,3,0,2,67,0,1,3,0.0,1
25570,"S","F",20000,1,0,0,67,0,0,3,0.1,1
25571,"S","M",30000,1,0,0,67,1,1,3,0.0,1
25572,"S","M",30000,1,0,0,67,1,0,3,0.0,2
25573,"M","F",30000,1,0,0,67,1,0,3,0.0,2
25574,"S","M",30000,4,0,0,49,1,1,3,0.0,2
25575,"S","M",30000,4,0,0,49,1,0,3,0.0,2
25576,"S","F",30000,3,0,0,49,1,0,3,0.0,2
25577,"S","M",30000,3,0,0,49,1,0,3,0.0,2
25578,"M","F",30000,3,0,0,49,1,1,3,0.0,2
25579,"M","M",10000,1,1,1,50,0,1,3,0.1,2
25580,"M","F",10000,1,1,1,49,0,0,3,0.2,1
25581,"S","F",20000,1,1,0,50,0,1,3,0.1,1
25582,"M","M",20000,1,1,0,50,1,1,3,0.0,1
25583,"S","F",20000,2,0,1,51,1,0,3,0.0,1
25584,"M","F",30000,3,0,0,51,1,0,3,0.0,1
25585,"M","M",30000,3,0,0,51,1,1,3,0.0,2
25586,"S","F",30000,1,0,0,52,1,1,3,0.0,2
25587,"M","M",30000,3,0,0,50,1,1,3,0.0,2
25588,"S","M",30000,3,0,0,51,1,1,3,0.0,2
25589,"S","F",30000,0,0,0,51,1,1,3,0.0,2
25590,"S","F",20000,0,0,1,40,1,1,3,0.2,2
25591,"S","M",20000,0,0,1,40,1,0,3,0.2,1
25592,"S","F",10000,2,2,0,41,0,1,3,0.0,1
25593,"M","M",10000,2,2,0,41,1,0,3,0.0,1
25594,"M","F",30000,0,0,0,40,1,1,3,0.0,1
25595,"S","M",30000,0,0,0,40,1,1,3,0.0,2
25596,"M","F",30000,0,0,0,39,1,0,3,0.0,2
25597,"S","M",30000,0,0,0,40,1,0,3,0.0,2
25598,"M","F",40000,0,0,0,40,1,0,3,0.0,2
25599,"S","M",10000,2,2,1,41,1,1,3,0.0,2
25600,"M","M",30000,0,0,0,41,1,1,3,0.0,1
25601,"S","F",30000,1,0,0,40,1,1,3,0.0,2
25602,"S","M",60000,0,0,0,41,1,0,3,0.0,2
25603,"S","F",60000,0,0,0,41,1,1,3,0.0,3
25604,"S","M",60000,0,0,0,41,1,1,3,0.0,3
25605,"S","F",20000,2,0,1,58,1,0,3,0.0,3
25606,"S","F",20000,2,0,1,57,1,0,3,0.2,1
25607,"S","F",20000,2,0,1,57,1,1,3,0.0,1
25608,"S","F",20000,2,0,1,58,1,0,3,0.2,1
25609,"S","F",20000,2,0,1,58,1,0,3,0.2,1
25610,"S","F",10000,2,2,1,42,1,0,3,0.0,1
25611,"S","F",10000,3,3,0,41,1,1,3,0.0,1
25612,"S","M",20000,1,1,0,42,1,1,3,0.0,1
25613,"M","M",20000,1,1,0,41,1,0,3,0.2,1
25614,"M","F",20000,1,1,1,42,1,1,3,0.2,1
25615,"M","F",30000,1,0,0,42,1,1,3,0.1,1
25616,"M","M",30000,1,0,0,42,1,1,3,0.1,2
25617,"M","M",30000,1,0,0,42,1,1,3,0.1,2
25618,"M","M",30000,1,0,0,42,1,1,3,0.0,2
25619,"M","M",30000,1,0,0,42,1,0,3,0.2,2
25620,"M","M",90000,4,4,1,42,0,1,2,0.1,2
25621,"M","M",90000,4,4,1,42,0,1,2,0.0,5
25622,"S","F",100000,2,0,2,42,1,1,2,0.1,5
25623,"M","F",100000,2,0,2,42,1,1,2,0.1,5
25624,"M","F",100000,3,0,3,42,0,1,2,0.1,5
25625,"M","F",10000,3,2,1,46,1,1,3,0.0,5
25626,"M","F",10000,3,2,1,46,1,1,3,0.0,1
25627,"M","M",20000,2,2,2,46,0,1,3,0.0,1
25628,"M","F",20000,3,3,0,46,0,1,3,0.0,1
25629,"M","M",10000,3,2,2,47,0,1,3,0.0,1
25630,"M","F",10000,3,2,2,46,0,1,3,0.0,1
25631,"S","F",20000,3,3,2,47,0,1,3,0.0,1
25632,"S","M",20000,2,0,1,77,0,0,3,0.2,1
