,parsed,has_terms,weight,sentences,entities,labels,position_start,position_end,sentence_has_terms
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5838999\sections\1_body\3_discussions\2_antioxidant_activity\1_p.xml,"Despite the many publications on the chemical composition and antimicrobial activity of essential oils for the   Rhaponticum  genus, little information is available about their antioxidant activity [  42 ]. Therefore, this is the first report about the antioxidant activity of the essential oil of   R. acaule . Overall, according to the three tests used in this study (ABTS radical scavenging activity, Reducing power and Phosphomolybdenum assay), the obtained antioxidant activity of the RaEO might be attributed to the presence of high percentages of mainly germacrene D (49.2 ± 1.1%), methyl eugenol (8.3 ± 0.28%), (E)-β-ionone (6.2 ± 0.18%) and β-caryophyllene (5.7 ± 0.17%) (Table   1 ). Similarly to our results, some works reported that several essential oils having low phenolic compounds amounts also exhibits interesting antioxidant capacity [  43 ,   44 ]. However, it’s difficult to correlate the antioxidant activity of a total essential oil to one or few active compounds. Both minor and major compounds should make a significant contribution to the activity of the oil.",['contribution'],1,['Both minor and major compounds should make a significant contribution to the activity of the oil.'],[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5842484\sections\2_back\0_ack.xml, ACKNOWLEDGEMENTS  The authors sincerely thank Dr. Seyed Mansour Mirtadzadini; Biology Department; Shahid Bahonar University of Kerman. ,['authors sincerely thank'],1,['The authors sincerely thank Dr. Seyed Mansour Mirtadzadini; Biology Department; Shahid Bahonar University of Kerman.'],"[[Biology Department, Shahid Bahonar University of Kerman]]","[['ORG', 'ORG']]","[[60, 80]]","[[78, 115]]",[['authors sincerely thank']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5848570\sections\2_back\1_ack.xml, Acknowledgements  The authors are grateful to Dr. Oben Mbeng Lawrence for English revision.   Funding  Not applicable.    Availability of data and materials  The dataset supporting the conclusions of this article is included within the article.  ,['grateful'],1,['The authors are grateful to Dr. Oben Mbeng Lawrence for English revision.'],[[]],[[]],[[]],[[]],[['grateful']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5852288\sections\1_body\4_declarations\1_author_contribution_state\0_title.xml,Author contribution statement,['contribution'],1,['Author contribution statement'],[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5855832\sections\2_back\0_ack.xml," Acknowledgments  This work was supported by a grant from University Sidi Mohamed Ben Abdallah for Laboratory Physiology-Pharmacology & Environmental health. The authors would like to thank the Regional Center of Interface, University Sidi Mohamed Ben Abdellah, Fez, Morocco for providing GC/MS facilities. ",['for providing'],1,"['The authors would like to thank the Regional Center of Interface, University Sidi Mohamed Ben Abdellah, Fez, Morocco for providing GC/MS facilities.']","[[Morocco, GC]]","[['GPE', 'GPE']]","[[109, 131]]","[[116, 133]]",[['for providing']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5858069\sections\1_body\5_clinical_relevance\4_financial_support_and_spo\0_title.xml,Financial support and sponsorship,['Financial support'],1,['Financial support and sponsorship'],[[]],[[]],[[]],[[]],[['Financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5858457\sections\2_back\0_ack.xml," Acknowledgment  The authors are thankful to the Department of Biotechnology, Periyar University, Salem, Tamil Nadu, India, for providing facilities for carrying out this research work, and we would also like to thank the Institute of Vector Control Zoonoses (IVCZ), Banahalli, TN, India, for providing mosquito larvae. ","['for providing', 'providing facilities', 'for providing']",3,"['The authors are thankful to the Department of Biotechnology, Periyar University, Salem, Tamil Nadu, India, for providing facilities for carrying out this research work, and we would also like to thank the Institute of Vector Control Zoonoses (IVCZ), Banahalli, TN, India, for providing mosquito larvae.']","[[the Department of Biotechnology, Periyar University, Salem, Tamil Nadu, India, the Institute of Vector Control Zoonoses, IVCZ, TN, India]]","[['ORG', 'ORG', 'GPE', 'GPE', 'GPE', 'ORG', 'ORG', 'GPE', 'GPE']]","[[28, 61, 81, 88, 100, 201, 243, 261, 265]]","[[59, 79, 86, 98, 105, 241, 247, 263, 270]]","[['for providing', 'providing facilities', 'for providing']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5867545\sections\2_back\2_ref-list\38_ref.xml, 38.     Orsavova  J.    Misurcova  L.    Ambrozova  J.V.    Vicha  R.    Mlcek  J.    Fatty acids composition of vegetable oils and its contribution to dietary energy intake and dependence of cardiovascular mortality on dietary intake of fatty acids  Int. J. Mol. Sci.  2015  16  12871  12890  10.3390/ijms160612871  26057750  ,['contribution'],1,['Vicha  R.    Mlcek  J.    Fatty acids composition of vegetable oils and its contribution to dietary energy intake and dependence of cardiovascular mortality on dietary intake of fatty acids'],[[J.    Fatty]],[['ORG']],[[20]],[[31]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5871051\sections\2_back\0_ack.xml," Acknowledgments  The authors are thankful to the Research Deputy of Kashan University of Medical Sciences, Kashan, Iran, for financial support. ",['financial support'],1,"['The authors are thankful to the Research Deputy of Kashan University of Medical Sciences, Kashan, Iran, for financial support.']","[[Kashan University of Medical Sciences, Kashan, Iran]]","[['ORG', 'GPE', 'GPE']]","[[51, 90, 98]]","[[88, 96, 102]]",[['financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5871051\sections\2_back\1_fn-group.xml,"   Author Contributions:  FSC contributed to the design of the study, supervised the work scientifically, and edited the English manuscript. MS contributed to the data collection and laboratory testing. RSC developed the original idea, analyzed and abstracted the data, and prepared the manuscript.       Declaration of Conflicting Interests:  The authors declared no potential conflicts of interest with respect to the research, authorship, and/or publication of this article.       Funding:  The authors disclosed receipt of the following financial support for the research, authorship, and/or publication of this article: This study received financial support from the Deputy of Research of Kashan University of Medical Sciences, Kashan, Iran (Grant No.: 95009).       Ethical Approval:  The study protocol was approved by Ethical Committee of Kashan University of Medical Sciences, Kashan, Iran.    ","['financial support', 'financial support']",2,"['The authors disclosed receipt of the following financial support for the research, authorship, and/or publication of this article: This study received financial support from the Deputy of Research of Kashan University of Medical Sciences, Kashan, Iran (Grant No.: 95009).']","[[Kashan University of Medical Sciences, Kashan, Iran]]","[['ORG', 'GPE', 'GPE']]","[[200, 239, 247]]","[[237, 245, 251]]","[['financial support', 'financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5871294\sections\2_back\0_fn-group.xml,"   Author Contributions:  All authors contributed to the design, execution, analysis, and writing of this article.       Declaration of Conflicting Interests:  The authors declared no potential conflicts of interest with respect to the research, authorship, and/or publication of this article.       Funding:  The authors disclosed receipt of the following financial support for the research, authorship, and/or publication of this article: This study was financially supported by Shiraz University of Medical Sciences (Grant Number 88-01-43-1807).       Ethical Approval:  This work is an experimental and laboratorial study and needs no ethical approval.    ",['financial support'],1,"['The authors disclosed receipt of the following financial support for the research, authorship, and/or publication of this article: This study was financially supported by Shiraz University of Medical Sciences (Grant Number 88-01-43-1807).']",[[Shiraz University of Medical Sciences (Grant Number]],[['ORG']],[[171]],[[222]],[['financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5872285\sections\2_back\0_ack.xml, Acknowledgments  The author would like to acknowledge Malcolm Diack of Otago Locusts for his kind donation of    Locusta migraotria  samples and Jenny Kim for her help during lipid analysis.  ,['author would like'],1,['The author would like to acknowledge Malcolm Diack of Otago Locusts for his kind donation of    Locusta migraotria  samples and Jenny Kim for her help during lipid analysis.'],[[]],[[]],[[]],[[]],[['author would like']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5874608\sections\2_back\0_ack.xml," Acknowledgments  This work was carried out as part of the activities of the Aromatic Plant Research Center (APRC,    https://aromaticplant.org/ ). The authors are grateful to dōTERRA International (   https://www.doterra.com/US/en ) for financial support of the APRC.  ","['grateful', 'financial support']",2,['The authors are grateful to dōTERRA International (   https://www.doterra.com/US/en ) for financial support of the APRC.'],[[APRC]],[['ORG']],[[115]],[[119]],"[['grateful', 'financial support']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5876267\sections\1_body\0_introduction\5_p.xml," O. compactum  is a small herbaceous aromatic plant endemic to Spain and Morocco (Emberger and Maire   1941 ) where it is particularly appreciated in cuisine to enhance the flavour of foods and as natural food preservative (Ghanmi et al.   2015 ; Sbayou et al.   2014 ).   O. compactum  enjoys a long-standing use in the traditional medicine as well as a good reputation and economic importance in the trade of medicinal and aromatic plants (Briguiche and Zidane   2016 ; Bouiamrine et al.   2017 ). In Morocco, the plant, locally known as   Zaetar , is used under infusion to treat heart and intestinal pains or as preservative for foodstuffs (El-Hilaly et al.   2003 ). It is also a famous remedy for the treatment of wounds, diabetes, hypertension and cardiac diseases, digestive and respiratory problems and gastrointestinal and gingival cancers (Ziyyat et al.   1997 ; Jouad et al.   2001 ; Kabbaj et al.   2012 ; Eddouks et al.   2002 ; Bouhdid et al.   2009 ; Jamila and Mostafa   2014 ).   O. compactum  has also been used as vermifuge, aphrodisiac, antispasmodic, antiulcer, laxative and antidiarrheal agent (Hmamouchi et al.   2000 ; Jamila and Mostafa   2014 ).",['appreciated'],1,['O. compactum  is a small herbaceous aromatic plant endemic to Spain and Morocco (Emberger and Maire   1941 ) where it is particularly appreciated in cuisine to enhance the flavour of foods and as natural food preservative (Ghanmi et al.'],"[[Spain, Morocco]]","[['GPE', 'GPE']]","[[62, 72]]","[[67, 79]]",[['appreciated']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5876267\sections\2_back\1_notes.xml," Funding information  Pranarom International and Universidad San Jorge are thanked for financial support. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. ",['financial support'],1,['Pranarom International and Universidad San Jorge are thanked for financial support.'],[[Universidad San Jorge]],[['ORG']],[[27]],[[48]],[['financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5876298\sections\1_body\1_methods_for_microbiologic\2_classical_molecular_biolo\3_gene_fingerprinting_techn\3_p.xml,"Like DGGE/TGGE, TRFLP, or sometimes T-RLP is another gene fingerprinting technique. By generating a fingerprint for pattern comparison and then complementing the data with a clone library, resolving peaks using a database, and performing multivariate analysis, TRFLP can reveal the differences in unknown microbial communities in various environmental samples (Liu et al.,   1997 ). T-RFLP was applied to investigate the composition and succession of bacterial communities after the oil spill and successfully revealed the relatively higher contribution of the bacterial group   Flavobacteria , which is a secondary consumer of methane, oil, or cellular decay products (Redmond and Valentine,   2011 ). Profiles generated by TRFLP indicated that up to 56% of the total bacteria in plume samples collected in September 2010 were affiliated with   Flavobacteria , whereas this number was only 10–30% when 16S rRNA gene-based clone library techniques were applied (Redmond and Valentine,   2011 ). In a recent study, the TRFLP analysis for community composition of ammonia oxidizers in salt marshes after the DWH oil spill revealed that exposure to oil, even 2 years post-spill, could contribute to subtle changes in population dynamics of bacterial communities (Bernhard et al.,   2016 ). Although T-RFLP could provide more authentic data compared to clone libraries, it could still underestimate community diversity, especially when complex and large amounts of data were applied. In the abovementioned study (Redmond and Valentine,   2011 ), some terminal restriction fragments could be assigned to multiple groups. Due to the significant overlaps between the   methanotrophs, methylotrophs , and some other γ-  proteobacteria , it was not possible to distinguish the δ-  proteobacteria, Actinobacteria , and SAR406 clades from each other. Nevertheless, some groups, such as   Flavobacteria , α-  proteobacteria , and γ-  proteobacteria  could be readily differentiated.",['contribution'],1,"['T-RFLP was applied to investigate the composition and succession of bacterial communities after the oil spill and successfully revealed the relatively higher contribution of the bacterial group   Flavobacteria , which is a secondary consumer of methane, oil, or cellular decay products (Redmond and Valentine,   2011 ).']",[[Flavobacteria]],[['ORG']],[[196]],[[209]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5877547\sections\2_back\0_ack.xml," Acknowledgments  The manuscript and studies concerning anticancer influence of polyphenols of olive oil were funded by the MN grant No. 01-0276/08/259 from Medical University of Gdansk (Gdansk, Poland) and Polish Ministry of Science and Higher Education. The authors kindly thank Prof. Stephan Nussberger (Institute of Biomaterials and Biomolecular Systems, Department of Biophysics, University of Stuttgart, Stuttgart, Germany) for his valuable comments on our article. ",['valuable comments'],1,"['The authors kindly thank Prof. Stephan Nussberger (Institute of Biomaterials and Biomolecular Systems, Department of Biophysics, University of Stuttgart, Stuttgart, Germany) for his valuable comments on our article.']","[[Institute of Biomaterials and Biomolecular Systems, Department of Biophysics,, University of Stuttgart, Stuttgart, Germany]]","[['ORG', 'ORG', 'ORG', 'GPE', 'GPE']]","[[51, 103, 129, 154, 165]]","[[101, 128, 152, 163, 172]]",[['valuable comments']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5878871\sections\2_back\0_ack.xml," Acknowledgments  This study was supported by grants from CAPES (Coordenadoria de Aperfeiçoamento de Pessoal de Nível Superior) and CNPq (Conselho Nacional de Desenvolvimento Científico e Tecnológico), Brazil. The authors thank Mr. Jailson Araujo Dantas and Mrs. Celia Regina Miranda for technical assistance. ","['authors thank', 'technical assistance']",2,['The authors thank Mr. Jailson Araujo Dantas and Mrs. Celia Regina Miranda for technical assistance.'],[[]],[[]],[[]],[[]],"[['authors thank', 'technical assistance']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5879832\sections\1_body\1_methods\3_gastrointestinal_microbia\3_amplicon_sequencing_and_b\4_p.xml,"Differences in within-sample (fish specimen) diversity (alpha diversity) were tested using both analysis of variance (ANOVA) and the Wilcoxon rank-sum test. Further, differences in bacterial community composition (beta diversity) between the exposure groups were assessed using Permutational Multivariate Analysis of Variance (PERMANOVA) using the “adonis” function in the R package “Vegan” [  39 ]. The test was run with 20,000 permutations, applying both OTU-based (Bray-Curtis/Jaccard) and phylogeny-based (weighted and unweighted UniFrac) measures. PERMANOVA was also applied to test for differences in PAH metabolites between the exposure groups. PERMANOVA assumes the multivariate dispersion in the compared groups to be homogeneous; this was verified using the “betadisper” function in “Vegan”. Similarity percentage (SIMPER) procedure implemented in “Vegan” was used to quantify the contribution of individual OTUs to the overall Bray-Curtis dissimilarity between the groups. “MetaStats” [  40 ] was used to test for OTUs and orders with statistically significant differential abundances between the exposure groups. Only OTUs containing more than 0.1% of the total number of reads in the normalized and filtered dataset were used in this analysis. Finally, a correspondence analysis (CA) (“  cca ” in Vegan) was performed to explore the gut microbial community structure. Environmental parameters (order abundances) that significantly (  p  < 0.01) correlated with the ordination were fitted onto the CA plot using the “  envfit ” command in Vegan.",['contribution'],1,['Similarity percentage (SIMPER) procedure implemented in “Vegan” was used to quantify the contribution of individual OTUs to the overall Bray-Curtis dissimilarity between the groups.'],[[Bray-Curtis]],[['ORG']],[[136]],[[147]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5879832\sections\2_back\2_ack.xml," Acknowledgements  The authors would like to acknowledge Karianne Skogland Enerstvedt, Mari Mæland Nilsen, Azin Bayat, and Mads Busvold for their help with the exposure set-up and sampling. The sequencing service was provided by the Norwegian Sequencing Centre (   www.sequencing.uio.no ), a national technology platform hosted by the University of Oslo and supported by the “Functional Genomics” and “Infrastructure” programs of the Research Council of Norway and the South-eastern Regional Health Authorities.    Funding  The Research Council of Norway, PETROMAKS 2 (project # 229153), is gratefully acknowledged for financial support. Additional funding was obtained from the research program: Bioactive, University of Stavanger, Stavanger, Norway. The funding bodies had no role in the design of the study, collection, analysis, and interpretation of data and in writing the manuscript.    Availability of data and materials  The dataset (raw sequencing data) analysed during the current study are available in the European Nucleotide Archive (ENA) repository,     http://www.ebi.ac.uk/ena/data/view/PRJEB21667 .    All supporting data generated during this study are included in this published article and its additional files.  ",['financial support'],1,"['The Research Council of Norway, PETROMAKS 2 (project # 229153), is gratefully acknowledged for financial support.']","[[The Research Council, Norway]]","[['ORG', 'GPE']]","[[0, 24]]","[[20, 30]]",[['financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5879832\sections\2_back\3_notes.xml," Authors’ contributions  AB, MOS, and DMP had the initial idea for the study. AB made substantial contribution to the conception of the study, carried out DNA extractions and amplicon library preparation, and contributed to writing the manuscript. ESR performed bioinformatic analysis of the sequencing data, statistical tests and visualization of the bacterial community composition/diversity, and was a major contributor in writing the corresponding sections of the manuscript. DMP as a project leader of the project that has financed this research, contributed to the exposure planning and execution, to the concept of the study and to the manuscript writing. HSM conducted the GC-MS analysis of PAH metabolites in bile. AB, MOS, DMP, THAH, BS and HSM contributed to the writing of the manuscript. All authors read and approved the final manuscript. ",['contribution'],1,"['AB made substantial contribution to the conception of the study, carried out DNA extractions and amplicon library preparation, and contributed to writing the manuscript.']",[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5886561\sections\0_front\1_article-meta\24_funding-group.xml,"    http://dx.doi.org/10.13039/501100000288  Royal Society    Newton Fellowship, no number assigned   http://orcid.org/0000-0002-2723-0290   McCoy  Victoria E.     This research is supported by a Royal Society Newton International Fellowship (no grant number assigned) to Victoria E. McCoy;    https://royalsociety.org/grants-schemes-awards/grants/newton-international/ . The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.  ","['Fellowship', 'Fellowship']",2,"['http://dx.doi.org/10.13039/501100000288  Royal Society    Newton Fellowship, no number assigned   http://orcid.org/0000-0002-2723-0290   McCoy', 'This research is supported by a Royal Society Newton International Fellowship (no grant number assigned) to Victoria E. McCoy;    https://royalsociety.org/grants-schemes-awards/grants/newton-international/ .']","[[Royal Society, McCoy], [a Royal Society Newton International Fellowship]]","[['ORG', 'ORG'], ['ORG']]","[[41, 137], [30]]","[[54, 142], [77]]","[['Fellowship'], ['Fellowship']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5886561\sections\0_front\1_article-meta\24_UNK1_funding-group.xml,"    http://dx.doi.org/10.13039/501100000288  Royal Society    Newton Fellowship, no number assigned   http://orcid.org/0000-0002-2723-0290   McCoy  Victoria E.     This research is supported by a Royal Society Newton International Fellowship (no grant number assigned) to Victoria E. McCoy;    https://royalsociety.org/grants-schemes-awards/grants/newton-international/ . The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.  ","['Fellowship', 'Fellowship']",2,"['http://dx.doi.org/10.13039/501100000288  Royal Society    Newton Fellowship, no number assigned   http://orcid.org/0000-0002-2723-0290   McCoy', 'This research is supported by a Royal Society Newton International Fellowship (no grant number assigned) to Victoria E. McCoy;    https://royalsociety.org/grants-schemes-awards/grants/newton-international/ .']","[[Royal Society, McCoy], [a Royal Society Newton International Fellowship]]","[['ORG', 'ORG'], ['ORG']]","[[41, 137], [30]]","[[54, 142], [77]]","[['Fellowship'], ['Fellowship']]"
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5886561\sections\2_back\0_ack.xml," We thank Argonne National Laboratory for synchrotron beamtime, A. Berg for preparing samples for sequencing, and R. Neumann for sequencing. This paper was improved by helpful comments from N. Andre and one anonymous reviewer. ",['helpful comments'],1,['This paper was improved by helpful comments from N. Andre and one anonymous reviewer.'],[[]],[[]],[[]],[[]],[['helpful comments']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5896386\sections\1_body\4_acknowledgments\1_p.xml, The authors would like to express their gratitude to Scientific Research Projects Coordination Unit of Urmia University for financial support (Project Number: 996/2015/D30).,['financial support'],1,['The authors would like to express their gratitude to Scientific Research Projects Coordination Unit of Urmia University for financial support (Project Number: 996/2015/D30).'],[[Scientific Research Projects Coordination Unit of Urmia University]],[['ORG']],[[53]],[[119]],[['financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5896386\sections\2_back\0_ref-list\12_ref.xml, 12    Gil  A    Ghersa  CM    Perelman  S   Root thiophenes in Tagetes minuta L. accessions from Argentina: genetic and environmental contribution to changes in concentration and composition  Biochem Syst Ecol  2002  30  1  1  13  10.1016/S0305-1978(01)00058-8  ,['contribution'],1,['S   Root thiophenes in Tagetes minuta L. accessions from Argentina: genetic and environmental contribution to changes in concentration and composition'],"[[L., Argentina]]","[['ORG', 'GPE']]","[[38, 57]]","[[40, 66]]",[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5897738\sections\2_back\0_fn-group.xml,"   Funding.  Financial support from the National Research, Development and Innovation Office (OTKA K115796), Economic Development and Innovation Operative Programme GINOP-2.3.2-15-2016-00012, and János Bolyai Research Scholarship of the Hungarian Academy of Sciences are gratefully acknowledged. This study was also supported by the Faculty of Medicine, University of Pécs.    ",['Financial support'],1,"['Financial support from the National Research, Development and Innovation Office (OTKA K115796), Economic Development and Innovation Operative Programme GINOP-2.3.2-15-2016-00012, and János Bolyai Research Scholarship of the Hungarian Academy of Sciences are gratefully acknowledged.']","[[the National Research, Development and Innovation Office, Economic Development and Innovation Operative Programme, János Bolyai Research Scholarship, the Hungarian Academy of Sciences]]","[['ORG', 'ORG', 'ORG', 'ORG']]","[[23, 96, 183, 220]]","[[79, 151, 216, 253]]",[['Financial support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5902937\sections\2_back\1_ack.xml," Acknowledgements  The authors thank Prof. Paul M Mayer and Dr. Sharon Curtis of the John L. Holmes Mass Spectrometry Facility at the University of Ottawa (Ottawa, Canada) for facilitating the GC-MS analysis of oil samples. They thank also Mejri Zied for the statistical analysis.   Funding  Not applicable.    Availability of data and materials  All data generated or analyzed during this study are included within the article.  ",['authors thank'],1,"['The authors thank Prof. Paul M Mayer and Dr. Sharon Curtis of the John L. Holmes Mass Spectrometry Facility at the University of Ottawa (Ottawa, Canada) for facilitating the GC-MS analysis of oil samples.']","[[the University of Ottawa, Ottawa, Canada]]","[['ORG', 'GPE', 'GPE']]","[[111, 137, 145]]","[[135, 143, 151]]",[['authors thank']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5905380\sections\0_front\1_article-meta\16_abstract.xml," Abstract  We examined the chemical composition of garlic and asafoetida essential oils and their individual and combined toxicity against larvae of    Culex pipiens  Linnaeus    and Culex restuans  Theobald (Diptera: Culicidae). The effect of the two essential oils on egg hatch was also examined. Ten and 12 compounds, respectively, were identified in garlic and asafoetida essential oils. Allyl disulfide (49.13%) and diallyl trisulfide (31.08%) were the most abundant compounds in garlic essential oil accounting for 80.2% of the total oil. In contrast, (E)-sec-butyl propenyl disulfide (30.03%), (Z)-sec-butyl propenyl disulfide (24.32%), and disulfide, methyl 1-(methylthio)propyl (21.87%) were the most abundant compounds in asafoetida essential oil. Allyl disulfide accounted for 7.38% of the total oil in asafoetida essential oil and was one of only three compounds found in both oils. For both mosquito species, garlic essential oil was more toxic than asafoetida essential oil with    Cx. restuans  (LC   50 : garlic = 2.7 ppm; asafoetida = 10.1 ppm) being more sensitive than    Cx. pipiens  (LC   50 : garlic = 7.5 ppm; asafoetida = 13.5 ppm). When combined, the two essential oils had antagonistic effects. The majority of    Culex  egg rafts exposed to garlic (73.1%) or asafoetida (55.8%) essential oils failed to hatch and larvae of the few that did hatch mostly died as first instars. Allyl disulfide exhibited strong ovicidal and larvicidal activity suggesting its important contribution to the overall toxicity of the two essential oils. Thus, garlic and asafoetida essential oils are potent mosquito ovicides and larvicides but if used jointly, they could undermine vector control programs.  ",['contribution'],1,['Allyl disulfide exhibited strong ovicidal and larvicidal activity suggesting its important contribution to the overall toxicity of the two essential oils.'],[[Allyl]],[['GPE']],[[0]],[[5]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5905380\sections\1_body\5_results\2_ovicidal_and_larvicidal_a\2_p.xml,"Garlic essential oil was more toxic than asafoetida essential oil with   Cx. restuans  larvae being more sensitive to both oils compared to   Cx. pipiens  larvae (  Table 3 ;   Fig. 1 ). The LC  50  values for garlic and asafoetida essential oils against   Cx. pipiens  larvae were 7.5 and 13.5 ppm, respectively, while the LC  50  values for   Cx. restuans  larvae were 2.7 ppm for garlic essential oil and 10.1 ppm for asafoetida essential oil (  Table 3 ). Allyl disulfide was also highly toxic to larvae of both mosquito species (LC  50 ,   Cx. pipiens  = 12.5 ppm,   Cx. restuans  = 9.4 ppm), suggesting its important contribution to overall toxicity of both oils. The cotoxicity coefficient values were 80.3% for   Cx. pipiens  and 46.9% for   Cx. Restuans , suggesting that the two oils interacted antagonistically.",['contribution'],1,"['restuans  = 9.4 ppm), suggesting its important contribution to overall toxicity of both oils.']",[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5905380\sections\1_body\6_discussion\3_p.xml,"Previous studies have shown that allyl disulfide and diallyl trisulfide are the primary constituents responsible for the larvicidal activity of garlic essential oil with the former being more toxic than the later (  Kimbaris et al. 2009 ). The two compounds were the most abundant constituents in our garlic essential oil accounting for 80.2% (ally disulfide = 49.13%; diallyl trisulfide = 31.08%) of the total oil. These values are much higher than the 7.2% (allyl disulfide) and 16.3% (diallyl trisulfide) reported by   Kimbaris et al. (2009)  and may explain why our LC  50 s were much lower than those reported in their study. Allyl disulfide (7.38%) and diallyl trisulfide (4.55%) occurred as minor components in asafoetida essential oil, and were two of only three constituents that occurred in both essential oils. Thus, despite their low abundance, both compounds are likely among the minor components influencing the toxicity of asafoetida essential oil. Further studies are needed to determine the contribution of the major constituents towards the overall toxicity of asafoetida essential oil and how these constituents may interact with allyl disulfide and other minor constituents.",['contribution'],1,['Further studies are needed to determine the contribution of the major constituents towards the overall toxicity of asafoetida essential oil and how these constituents may interact with allyl disulfide and other minor constituents.'],[[]],[[]],[[]],[[]],[['contribution']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5905380\sections\2_back\0_ack.xml," Acknowledgments  We thank Kevin Foley for his technical support. Any opinions, findings, conclusions, or recommendations expressed in this publication are those of the author(s) and do not necessarily reflect the view of the U.S. Department of Agriculture. Mention of trade names or commercial products in this publication is solely for the purpose of providing specific information and does not imply recommendation or endorsement by the U.S. Department of Agriculture. USDA is an equal opportunity provider and employer. ",['technical support'],1,['We thank Kevin Foley for his technical support.'],[[]],[[]],[[]],[[]],[['technical support']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5905578\sections\1_body\12_biological_activities_of_\1_p.xml,"Rosemary has been widely used not only in cooking, especially to modify and enhance flavors, but also in traditional medicine, being a highly appreciated medicinal plant to prevent and cure colds, rheumatism, pain of muscles and joints [  56 ,  57 ]. It is nowadays one of the most popular sources of natural bioactive compounds, and in fact, this plant exerts various pharmacological activities such as antibacterial [  51 ], antidiabetic [  58 ], anti-inflammatory [  59 ,  60 ], antitumor [  61–63 ] and antioxidant [  64 ], among others [  56 ].",['appreciated'],1,"['Rosemary has been widely used not only in cooking, especially to modify and enhance flavors, but also in traditional medicine, being a highly appreciated medicinal plant to prevent and cure colds, rheumatism, pain of muscles and joints [  56 ,  57 ].']",[[]],[[]],[[]],[[]],[['appreciated']]
C:\Users\shweata\docanalysis\ethics_statement\../oil186\PMC5918559\sections\2_back\1_ack.xml," Acknowledgements  We thank Fapesp, CNPq and Capes agencies for their financial support and EMBRAPA (Brazilian Agricultural Research Corporation)/UNAERP for technical and scientific support.   Funding  This study was supported by FAPESP (Foundation of São Paulo State Research - Project No. 2012/17405-4), CNPq (Proc. 304592/2013-7), CAPES and University of Ribeirão Preto.    Availability of data and materials  Original data used and analyzed during the current study are available from the corresponding author upon reasonable request.  ","['financial support', 'scientific support']",2,"['We thank Fapesp, CNPq and Capes agencies for their financial support and EMBRAPA (Brazilian Agricultural Research Corporation)/UNAERP for technical and scientific support.']",[[EMBRAPA]],[['ORG']],[[73]],[[80]],"[['financial support', 'scientific support']]"
