EID	SYNONYM
C1227	cis-2,4,5-Trimethoxy-1-propenylbenzene
C1227	1,2,4-Trimethoxy-5-((Z)-1-propenyl)benzene
C1227	2,4,5-Trimethoxypropen-1-ylbenzene
C1227	cis-1-Propenyl-2,4,5-trimethoxybenzene
C1227	beta-asaron
C1227	.beta.-Asarone
C1227	cis-.beta.-Asarone
C1227	I(2)-Asarone
C1227	(Z)-.beta.-Asarone
C1227	cis-2,4,5-trimethoxyphenylpropene
C1227	(Z)-1-(2,4,5-Trimethoxyphenyl)-1-propene
C1227	1,2,4-trimethoxy-5-(prop-1-en-1-yl)benzene
C1227	1,2,4-Trimethoxy-5-[(1Z)-1-propenyl]benzene
C1227	1,2,4-trimethoxy-5-[(1Z)-prop-1-en-1-yl]benzene
C1227	Benzene,1,2,4-trimethoxy-5-(1Z)-1-propen-1-yl-
C1227	(z)-1 pound not2 pound not4-trimethoxy-5-(1-propenyl)benzene
C5542	Methyl jasmonate
C5542	Methyl cis-jasmonate
C5542	(-)-Methyl jasmonate
C5542	methyl (-)-jasmonate
C5542	Methyl 2-((1R,2R)-3-oxo-2-((Z)-pent-2-en-1-yl)cyclopentyl)acetate
C5542	Methyl jasmonic acid
C5542	(-)-Jasmonic acid methyl ester
C5542	Jasmonic acid methyl ester
C5542	(3R,7R)-Methyl jasmonate
C5542	Methyl (2-pent-2-enyl-3-oxo-1-cyclopentyl)acetate
C5542	Methyl dl-jasmonate
C5542	Z-Methyl jasmonoate
C5542	methyl 2-[(1R,2R)-3-oxo-2-[(Z)-pent-2-enyl]cyclopentyl]acetate
C5542	Methyljasmonate
C5542	methyl 2-((1R,2R)-3-oxo-2-pent-2Z-enyl)cyclopentyl)acetate
C5542	Methyl (1R-(1alpha,2beta(Z)))-3-oxo-2-(pent-2-enyl)cyclopentaneacetate
C5542	3-oxo-2-(2-pentenyl)cyclopentaneacetic acid methyl ester
C5542	Methyl 3-oxo-2-(2-pentenyl)cyclopentaneacetate
C5542	(3R,7R)-(?)-Methyl jasmonate
C5542	Methyl (1alpha,2beta(Z))-(1)-3-oxo-2-(pent-2-enyl)cyclopentaneacetate
C5542	methyl {(1R,2R)-3-oxo-2-[(2Z)-pent-2-en-1-yl]cyclopentyl}acetate
C5542	3-Oxo-2-(2-pentenyl)cyclopentaneacetic acid methyl ester; Methyl 3-oxo-2-(2-pentenyl)cyclopentaneacetate
C18	Iraldeine
C18	(E)-alpha-Ionone
C18	Irisone
C18	alpha-Ionon
C18	trans-alpha-Ionone
C18	alpha-(E)-ionone
C18	alpha-Ionone (natural)
C18	beta-lonone
C18	alpha-Cyclocitrylideneacetone
C18	(E)-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one
C18	beta-lonone (natural)
C18	Lonone (mixed isomers)
C18	4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one
C18	4-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-3-buten-2-one
C18	(3E)-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one
C18	Copaiba extract (resinoid) (South American spp. of Copaifera L.)
C18	(E)-(1)-4-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-3-buten-2-one
C18	(+-)-trans-alpha-Ionone
C18	alpha-Jonone
C18	Nat. Alpha Ionone
C18	.alpha.-Cyclocitrylideneacetone
C18	(-)-4-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-3-buten-2-one
C18	(S-(E))-4-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-3-buten-2-one
C18	4-(2,6,6-Trimethyl-2-cyclohexenyl)-3-buten-2-one
C18	(3E)-4-(2,6,6-trimethylcyclohex-2-enyl)but-3-en-2-one
C18	(e)-4-(2,6,6-trimethylcyclohex-2-enyl)but-3-en-2-one
C18	(3E)-4-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-3-buten-2-on
C4730	Geranyl formate
C4730	Geranyl methanoate
C4730	3,7-dimethylocta-2,6-dien-1-yl formate
C4730	Geranyl formate (natural)
C4730	trans-3,7-Dimethyl-2,6-octadien-1-ol formate
C4730	trans-3,7-Dimethyl-2,6-octadien-1-yl formate
C4730	(E)-geranyl formate
C4730	(2E)-3,7-dimethylocta-2,6-dien-1-yl formate
C4730	(E)-3,7-Dimethyl-2,6-octadienyl formate
C4730	Formic acid Geranyl ester
C4730	Geranylformiat
C4730	(2E)-3,7-Dimethyl-2,6-octadienyl formate
C4730	trans-3,7-Dimethyl-2,6-octadien-1-yl methanoate
C4730	(E)-3,7-Dimethyl-2,6-octadien-1-ol formate
C4730	[(2E)-3,7-dimethylocta-2,6-dienyl] formate
C4730	formic acid-(3,7-dimethyl-octa-2,6-dienyl ester)
C28	Cinnamyl acetate
C28	3-Phenyl-2-propenyl acetate
C28	3-Phenylallyl acetate
C28	trans-Cinnamyl acetate
C28	3-Phenyl-2-propen-1-yl acetate
C28	gamma-Phenylallyl acetate
C28	1-Acetoxy-3-phenyl-2-propene
C28	3-Phenyl-2-propen-1-ol acetate
C28	(2E)-3-Phenyl-2-propenyl acetate
C28	(E)-Cinnamyl acetate
C28	Acetic acid cinnamyl ester
C28	.gamma.-Phenylallyl acetate
C28	[(E)-cinnamyl] acetate
C28	1-phenyl-3-acetoxyprop-1-ene
C28	(2E)-3-phenylprop-2-enyl acetate
C28	[(E)-3-phenylprop-2-enyl] acetate
C28	(2E)-3-phenyl-2-propen-1-yl acetate
C28	(2E)-3-phenylprop-2-en-1-yl acetate
C545	Linoleic acid ethyl ester
C545	Mandenol
C545	Ethyl linolate
C545	Ethyl cis,cis-9,12-octadecadienoate
C545	Ethyl (Z,Z)-9,12-Octadecadienoate
C545	EthylLinoleate
C545	9,12-Octadecadienoic acid ethyl ester
C545	Nikkol VF-E
C545	Ethyl cis,12-octadecadienoate
C545	(Z,Z)-9,12-Octadecadienoic Acid  Ethyl Ester
C870	trans-2-Hexenoic acid
C870	(E)-hex-2-enoic acid
C870	hex-2-enoic acid
C870	Hexenoic acid
C870	(E)-2-Hexenoic acid
C870	(2E)-hex-2-enoic acid
C870	trans-Hex-2-enoic acid
C870	2E-hexenoic acid
C870	Isohydrosorbic acid
C870	3-Propylacrylic acid
C870	C6:1n-4
C870	2-hexenoic acids
C870	Hex-2-ensaeure
C870	2-?Hexenoic acid
C870	hex-2-enoic acids
C870	(E)-hexenoic acid
C870	alpha.beta-Hexensaeure
C870	beta-propylacrylic acid
C870	alpha,beta-hexenoic acid
C870	beta-propyl acrylic acid
C870	(2E)hex-2-enoic acid
C882	2-Octenoic acid
C882	trans-2-Octenoic acid
C882	(E)-2-Octenoic acid
C882	2E-octenoic acid
C882	trans-alpha-octenoic acid
C882	(E)-oct-2-enoic acid
C882	(2E)-2-Octenoic acid
C882	Oct-2-enoic acid
C882	2-octens
C882	Oct-2-enoic acid (E)
C882	C8:1n-6
C882	(2E)-oct-2-enoic acid
C882	(2E)-2-Octenoic acid #
C1179	(Z)-3-octenoic acid
C1179	3Z-octenoic acid
C1179	cis-beta-octenoic acid
C1179	(Z)-oct-3-enoic acid
C1179	C8:1n-5
C1179	cis-3-octenoic acid
C1202	(Z)-oct-5-enoic acid
C1202	5Z-octenoic acid
C1202	cis-5-octenoic acid
C1202	cis-delta-octenoic acid
C1202	(5Z)-5-octenoic acid
C1202	(Z)-5-Octenoic acid
C1202	C8:1n-3
C1728	2-Decenoic acid
C1728	trans-2-Decenoic Acid
C1728	(E)-2-Decenoic acid
C1728	(E)-dec-2-enoic acid
C1728	E-2-Decenoic acid
C1728	Decenoic acid
C1728	5(6)-Decenoic acid
C1728	trans-2-Decylenic Acid
C1728	trans-dec-2-enoic acid
C1728	2-Decensaeure
C1728	2-decenoic acids
C1728	2-decylenic acid
C1728	3E-decenoic acid
C1728	2E-decylenic acid
C1728	Dec-2-en-saeure
C1728	dec-2-enoic acids
C1728	(2E)-decenoic acid
C1728	(E)-2-Decensaeure
C1728	2-trans-decenoic acid
C1728	(Z)-2-decanoic acid
C1728	1-nonenylcarboxylic acid
C1728	(2E)dec-2-enoic acid
C1728	(2E)-2-Decenoic acid
C1728	5- and 6-Decenoic acid
C1728	(2E)-dec-2-enoic acid
C1728	(2E)-2-Decenoic acid #
C1728	5&6 Decenoic Acid (Milk Lactone)
C1728	Streptococcus Diffusible Signal Factor
C1732	Dodec-2-enoic acid
C1732	2-Dodecenoic acid
C1732	trans-2-Dodecenoic acid
C1732	(E)-dodec-2-enoic acid
C1732	(2E)-2-Dodecenoic acid
C1732	(2E)-dodec-2-enoic acid
C1732	2E-Lauroleic acid
C1732	2E-Dodecenoic acid
C1732	trans-dodec-2-enoic acid
C1732	Dodecenoic acid
C1732	(E)-2-dodecenoic acid
C1732	2-Dodecensaeure
C1732	2t-Dodecensaeure
C1732	Dodec-2-ensaeure
C1732	2-dodecenoic acids
C1732	dodec-2-enoic acids
C1732	Dodecen-(2t)-saeure
C1732	trans-2-lauroleic acid
C917	(E)-hexadec-9-enoic acid
C917	trans-9-hexadecenoic acid
C917	trans-palmitoleic acid
C917	9E-hexadecenoic acid
C917	t-9-hexadecenoic acid
C917	trans-9-palmitoleic acid
C917	9-trans-hexadecenoic acid
C917	(E)-9-Hexadecenoic acid
C917	(9E)-9-Hexadecenoic acid
C917	(9E)-Hexadec-9-enoic acid
C917	Palmitolinoleic acid
C917	cis-.delta.9-Hexadecenoic acid
C917	t-9-Hexadecenoate
C917	9-trans-Hexadecenoate
C917	trans-9-Hexadecenoate
C917	(E)-Palmitoleic acid
C917	(E)-9-Hexadecenoate
C917	(9E)-9-Hexadecenoate
C917	(9E)-hexadecenoic acid
C917	(E)-9-hexadecenoicacid
C917	(E)-Hexadec-9-enoate
C917	16:1 omega-7
C917	9-Trans-Palmitelaidic acid
C917	(9E)-9-Hexadecenoic acid #
C917	trans-Delta(9)-hexadecenoic acid
C2704	(E)-dodec-9-en-1-ol
C2704	9-Dodecenol
C2704	(e)-9-dodecen-1-ol
C2704	dodeca-9-en-1-ol
C2704	E-9-Dodecen-1-ol
C2704	(E)9-Dodecen-1-ol
C2704	(E)-9-Dodecenyl alcohol
C2704	(9E)-9-Dodecen-1-ol
C10	(E)-Hept-2-enal
C10	trans-2-Heptenal
C10	Butylacrolein
C10	3-Butylacrolein
C10	(E)-2-Hepten-1-al
C10	beta-Butylacrolein
C10	trans-2-Hepten-1-al
C10	hept-2-enal
C10	(E)-2-Heptenal
C10	(2E)-2-Heptenal
C10	Heptenal
C10	2-hept-enal
C10	alpha-Heptenal
C10	2-trans-Heptenal
C10	(2e)-heptenal
C10	Hept-trans-2-enal
C10	.beta.-Butylacrolein
C10	Hept-2(E)-enal
C10	Hept-(E)-2-enal
C10	n-Hept-trans-2-enal
C881	trans-2-Octenal
C881	(E)-Oct-2-enal
C881	(E)-2-Octenal
C881	trans-2-Octen-1-al
C881	2-Octen-1-al
C881	(E)-2-Octen-1-al
C881	2-Octenel
C881	2-trans-octenal
C881	octene-1-oxide
C881	trans-oct-2-enal
C881	trans-octen-2-al
C881	2-(E)-octenal
C881	oct-(e)-2-enal
C881	Oct-2(E)-enal
C881	oct-2-en-1-al
C881	(2E)-oct-2-enal
C881	Octenal (mixed isomers)
C881	(2E)-octenal
C881	(2E)oct-2-enal
C881	(2E)-2-Octenal #
C1019	3-octenal
C1019	trans-3-Octenal
C1019	(E)-oct-3-enal
C14	trans-2-Nonenal
C14	(E)-Non-2-enal
C14	(E)-2-Nonenal
C14	3-Hexylacrolein
C14	2-trans-Nonenal
C14	3-Hexyl-2-propenal
C14	trans-2-Nonen-1-al
C14	beta-Hexylacrolein
C14	Heptylideneacetaldehyde
C14	alpha-Nonenyl aldehyde
C14	Non-2-enal
C14	2-Nonen-1-al
C14	(E)-2-nonen-1-al
C14	trans-2-Nonenal (natural)
C14	3-hexyl-acrolein
C14	.beta.-Hexylacrolein
C14	trans-Non-2-enal
C14	.alpha.-Nonenyl aldehyde
C14	t-2-nonenal
C14	(2e)-nonenal
C14	trans-2-nonealdehyde
C14	(2E)non-2-enal
C14	heptylidene acetaldehyde
C14	(2E)-2-Nonenal
C14	(2E)-non-2-enal
C5784	trans,trans-2,4-Nonadienal
C5784	Nonadienal
C5784	(2E,4E)-nona-2,4-dienal
C5784	2,4-trans,trans-Nonadienal
C5784	trans,trans-Nona-2,4-dienal
C5784	trans,trans-2,4-Nonadien-1-al
C5784	Nona-2,4-dien-1-al
C5784	trans-trans-2,4-nonadienal
C5784	trans-2,trans-4-Nonadienal
C5784	Trans-2-trans-4-nonadienal
C5784	(2E,4E)nona-2,4-dienal
C5784	(E,E)-2,4-nonadien-1-al
C5784	2,4-Nonadienal,(2E,4E)-
C8	trans-2-Decenal
C8	(E)-Dec-2-enal
C8	decenal
C8	(E)-2-Decenal
C8	3-Heptylacrolein
C8	Decenaldehyde
C8	Decylenic aldehyde
C8	dec-2-enal
C8	trans-Dec-2-enal
C8	2-Decen-1-al
C8	(2E)-2-Decenal
C8	2-decenaldehyde
C8	3-heptyl-acrolein
C8	2-decanal
C8	2(e)-decenal
C8	dec-(e)-2-enal
C8	Dec-2(E)-enal
C8	(2E)-dec-2-enal
C8	(e)-2-decen-1-al
C8	trans-2-Decenyl Aldehyde
C8	(2E)-2-Decenal #
C8	(E)-dec-2-en-1-al
C8	trans-2-Decen-1-al,>93%
C8	trans-2-Decen-1-al (contains trans-2-decen-1-al diethyl acetal)
C892	trans-2-Undecenal
C892	(E)-Undec-2-enal
C892	(E)-2-undecenal
C892	2-Undecen-1-al
C892	Undec-2-enal
C892	(2E)-2-Undecenal
C892	trans-2-Undecen-1-al
C892	trans-undec-2-enal
C892	Aldehyde iso C-11
C892	2(E)-Undecenal
C892	Undec-2(E)-enal
C892	(2E)-undec-2-enal
C892	(e)-2-undecen-1-al
C861	trans-2-Dodecenal
C861	trans-2-Dodecen-1-al
C861	(E)-2-Dodecen-1-al
C861	(E)-dodec-2-enal
C861	beta-Octyl acrolein
C861	(E)-Dodec-2-en-1-al
C861	3-Nonylacrolein
C861	Dodec-2-en-1-al
C861	2-Dodecenal (natural)
C861	trans-Dodec-2-enal
C861	2-Dodecen-1-al
C861	Dodecenal
C861	(E)-2-dodecenal
C861	eryngial
C861	(2e)-dodecenal
C861	2(E)-Dodecenal
C861	(2E)-2-Dodecenal
C861	(2E)-dodec-2-enal
C861	2-Dodecenal,(2E)-
C861	2-Dodecen-1-al (contains 2-Dodecen-1-al diethyl acetal)
C15	trans-2-Tridecenal
C15	(E)-Tridec-2-enal
C15	trans-2-tridecen-1-al
C15	3-Decylacrolein
C15	(2E)-2-Tridecenal
C15	(E)-Tridecen-2-al
C15	tridec-2-enal
C15	(e)-2-tridecenal
C15	2E-tridecenal
C15	(e)-2-tridecen-1-al
C889	2-Tetradecenal
C889	(E)-2-tetradecenal
C889	(E)-tetradec-2-enal
C889	tetradec-2-enal
C889	trans-2-Tetradecen-1-al
C889	Tetradecenal
C889	(E)-2-tetradecen-1-al
C2721	Octadecenyl aldehyde
C2721	(E)-Octadec-9-enal
C2721	E-9-Octadecenal
C2721	(9E)-9-Octadecenal #
C1212	Oleamide
C1212	Oleic acid amide
C1212	Oleylamide
C1212	Oleyl amide
C1212	Adogen 73
C1212	Crodamide O
C1212	Slip-eze
C1212	Armoslip CP
C1212	Crodamide OR
C1212	cis-9,10-Octadecenoamide
C1212	(9Z)-octadec-9-enamide
C1212	9-Octadecenamide
C1212	(Z)-octadec-9-enamide
C1212	9Z-octadecenamide
C1212	9,10-octadecenamide
C1212	cis-9-Octadecenamide
C1212	Kemamide O
C1212	Petrac Slip-Eze
C1212	Amide O
C1212	Armid O
C1212	trans-9,10-octadecenoamide
C1212	(9Z)-9-Octadecenamide
C1212	octadec-9-enamide
C1212	9,10-octadecenoamide
C1212	Oleyramide
C1212	Aliphatic amide
C1212	Octadecene amide
C1212	Kemamide U
C1212	Neutron (amide)
C1212	(9Z)-octadecenamide
C1212	(cis)-9-Octadecenoate
C1212	cis-9,10-Octadecanamide
C1212	(cis)-9-Octadecenoic acid
C1212	Octadec-9-enoic acid amide
C1212	(9Z)-9-Octadecenamide #
C1212	(cis)-9-Octadecenoic acid amide
C1212	(Z)-Octadec-9-enoic acid amide
C5607	Monoolein
C5607	Glyceryl monooleate
C5607	2,3-Dihydroxypropyl oleate
C5607	1-Monoolein
C5607	1-Oleoylglycerol
C5607	Glyceryl oleate
C5607	1-Glyceryl oleate
C5607	1-Oleoyl-rac-glycerol
C5607	1-Monooleoylglycerol
C5607	Glycerin 1-monooleate
C5607	Glycerol 1-monooleate
C5607	rac-1-Monoolein
C5607	Aldo MO
C5607	Danisco MO 90
C5607	1-Monooleoyl-rac-glycerol
C5607	Monooleoylglycerol
C5607	Oleic monoglyceride
C5607	rac-1-Monooleoylglycerol
C5607	Oleoylglycerol
C5607	Olicine
C5607	Peceol
C5607	Supeol
C5607	alpha-Monoolein
C5607	Sinnoester ogc
C5607	Oleylmonoglyceride
C5607	Emalsy MO
C5607	Emalsy OL
C5607	Glycerol alpha-monooleate
C5607	1-Oleylglycerol
C5607	Emcol O
C5607	Glycerin monooleate
C5607	Monoglyceryl oleate
C5607	Glycerine monooleate
C5607	1-Mono(cis-9-octacenoyl)glycerol
C5607	Harowax L 9
C5607	Aldo MO-FG
C5607	Emasol MO 50
C5607	Loxiol G 10
C5607	Glycerol oleate
C5607	Aldo 40
C5607	Oleic acid monoglyceride
C5607	1-(9Z-octadecenoyl)-rac-glycerol
C5607	.alpha.-Monoolein
C5607	Glycerol 1-oleate
C5607	Oleic acid glycerol monoester
C5607	Glycerol alpha-cis-9-octadecenate
C5607	Rylo MG 19
C5607	rac-Glycerol 1-monooleate
C5607	Glycerol .alpha.-monooleate
C5607	2,3-dihydroxypropyl (Z)-octadec-9-enoate
C5607	1,2,3-Propanetriol mono((Z)-9-octadecenoate)
C5607	Glycerol .alpha.-cis-9-octadecenate
C5607	1-(cis-9-Octadecenoyl)-rac-glycerol
C5607	Glyceryl cis-9-octadecenoate
C5607	1-oleoyl glycerol
C5607	2,3-dihydroxypropyl (9Z)-octadec-9-enoate
C5607	Oleoyl glycerol
C5607	DL-a-Monoolein
C5607	Glycerol-1-oleate
C5607	Glyceryl 1-oleate
C5607	Dimodan MO 90
C5607	Glycerol Mono Oleate
C5607	dl-.alpha.-Monoolein
C5607	rac 1-Oleoyl Glycerol
C5607	1-(9Z)-octadecenoylglycerol
C5607	1-(9Z-octadecenoyl)-glycerol
C5607	Glycerol |A-cis-9-Octadecenate
C5607	2,3-Dihydroxypropyl (9Z)-9-octadecenoate #
C5607	9-Octadecenoic acid (Z)-,3-dihydroxypropyl ester
C5607	cis-9-Octadecenoic acid 2,3-dihydroxypropyl ester
C5607	(9Z)-9-Octadecenoic Acid 2,3-Dihydroxypropyl Ester
C536	22,23-Dihydrobrassicasterol
C536	Ergost-5-en-3beta-ol
C536	(3beta)-ergost-5-en-3-ol
C536	24-epicampesterol
C536	22-Dihydrobrassicasterol
C536	24-epi-campesterol
C536	Delta5-campesterol
C536	delta22-Dihydrobrassicasterol
C536	24-methyl-5-cholestene-3beta-ol
C5544	Linoleic acid methyl ester
C5544	Methyl lineoleate
C5544	Methyl octadecadienoate
C5544	Methyl 9-cis,12-cis-octadecadienoate
C5544	Linoleic acid,methyl ester
C5544	Methyl cis,cis-9,12-octadecadienoate
C5544	cis-Linoleic acid methyl ester
C5544	Methyl (Z,Z)-9,12-octadecadienoate
C5544	(Z,Z)-9,12-octadecadienoic acid methyl ester
C5544	cis-9,cis-12-Octadecadienoic acid methyl ester
C5544	Methyl octadeca-9,12-dienoate
C5544	Methyl linolate
C5544	Natural methyl linoleate
C5544	linoleic acid-methyl ester
C5544	Methyl (Z,Z)-9,12-octadienoate
C5544	Methyl ester(Z,Z)-9,12-Octadecadienoic acid
C5544	methyl linoleate (48%) methyl linolenate (52%) mixture
C2163	trans-3-Hexen-1-ol
C2163	(E)-Hex-3-en-1-ol
C2163	(E)-3-Hexen-1-ol
C2163	trans-3-Hexenol
C2163	(3E)-hex-3-en-1-ol
C2163	3-Hexen-1-ol
C2163	trans-Hex-3-en-1-ol
C2163	3E-Hexen-1-ol
C2163	3-Hexen-1-ol (c,t)
C2163	beta,gamma-Hexenol
C37	trans-Nerolidol
C37	3,7,11-Trimethyldodeca-1,6,10-trien-3-ol
C37	(6E)-3,7,11-trimethyldodeca-1,6,10-trien-3-ol
C37	Nerolidol (natural)
C37	Methylvinylhomogeranyl carbinol
C37	(E)-3,7,11-Trimethyldodeca-1,6,10-trien-3-ol
C37	3,7,11-Trimethyl-1,6,10-dodecatrien-3-ol
C37	3-Hydroxy-3,7,11-trimethyl-1,6,10-dodecatriene
C37	Peruviol
C37	(E)-nerolidol
C37	3,7,11-Trimethyldodeca-1,6,10-trien-3-ol,mixed isomers
C37	Nerolidol (E)
C37	Nerolidol trans-form
C37	3,7,11-Trimethyl-1,6,10-dodecatriene-3-ol
C37	.beta.-Nerolidol
C37	.alpha.-Nerolidol
C37	(6E)-nerolidol
C37	(6Z)-3,7,11-trimethyldodeca-1,6,10-trien-3-ol
C37	Nerolidol (cis and trans)
C37	(6E)-3,7,11-Trimethyl-1,6,10-dodecatrien-3-ol
C37	(6E)-3,7,11-Trimethyldodeca-1,6,10-trien-3-ol; 3-Hydroxy-3,7,11-trimethyl-1,6,10-dodecatriene
C1266	(Z)-Ethyl cinnamate
C1266	(2Z)-3-Phenyl-2-propenoic Acid Ethyl Ester
C1266	(2Z)-3-Phenylprop-2-enoic Acid Ethyl Ester
C1266	(E)-ethyl cinnamate
C1266	trans-Ethyl cinnamate
C1266	Ethyl cis-cinnamate
C1266	ethyl (2E)-3-phenylacrylate
C1266	Ethyl (2E)-3-phenyl-2-propenoate
C1266	Ethyl allocinnamate
C1266	Ethyl (Z)-cinnamate
C1266	ethyl cinnamate (cis)
C1266	Ethyl (Z)-cinnamic acid
C1266	(Z)-Ethyl 3-phenylacrylate
C1266	(Z)-Cinnamic Acid Ethyl Ester
C1266	ethyl (Z)-3-phenylprop-2-enoate
C1266	Ethyl (Z)-3-phenyl-2-propenoate
C1266	3-Phenyl-ethyl ester(E)-2-Propenoic acid
C1266	cis-Ethyl Cinnamate (contains up to 10% Ethyl dihydrocinnamate)
C6183	Physeteric acid
C6183	5Z-tetradecenoic acid
C6183	(Z)-5-Tetradecenoic acid
C6183	Physeterate
C6183	Physoterate
C6183	cis-delta5-Tetradecenoic acid
C6183	Physoteric acid
C6183	5-Tetradecenoate
C6183	5Z-Tetradecenoate
C6183	cis-5-Tetradecenoate
C6183	cis-D5-Tetradecenoate
C6183	(Z)-5-Tetradecenoate
C6183	cis-D5-Tetradecenoic acid
C6183	(5Z)- 5-Tetradecenoate
C6183	cis-tetradec-5-enoic acid
C6183	(Z)-tetradec-5-enoic acid
C6183	(5Z)-tetradec-5-enoic acid
C6183	(5Z)- 5-Tetradecenoic acid
C880	2-Nonenoic acid
C880	(E)-Non-2-enoic acid
C880	Nonylenic acid
C880	trans-2-Nonenoic acid
C880	(E)-2-nonenoic acid
C880	2-Nonenylic acid
C880	2E-nonenoic acid
C880	alpha-Nonenoic acid
C880	Nonenoic acid
C880	.alpha.-Nonenoic acid
C880	C9:1n-7
C880	3E-nonenoic acid
C880	(2E)-2-Nonenoic acid
C1188	(Z)-Hept-4-enoic acid
C1188	4Z-heptenoic acid
C1188	4-heptenoic acid
C1188	(Z)-4-Heptenoic acid
C1188	(4Z)-4-heptenoic acid
C1188	C7:1n-3
C1188	cis-4-heptenoic acid
C1188	hex-3-ene-1-carboxylic acid
C7167	Yomogi alcohol
C7167	3,3,6-Trimethyl-1,4-heptadien-6-ol
C7167	(E)-2,5,5-Trimethylhepta-3,6-dien-2-ol
C7167	yomogialkohol
C7167	(3E)-2,5,5-trimethylhepta-3,6-dien-2-ol
C7167	(3E)-2,5,5-trimethyl-hepta-3,6-dien-2-ol
C7167	(3E)-2,5,5-Trimethyl-3,6-heptadien-2-ol #
C17	(E)-alpha-bisabolene
C17	alpha-Bisabolene
C17	trans-alpha-bisabolene
C17	trans-.alpha.-Bisabolene
C17	1-methyl-4-[(2E)-6-methylhepta-2,5-dien-2-yl]cyclohexene
C17	(9E)-bisabola-4,7(11),9-triene 4-[(1E)-1,5-dimethylhexa-1,4-dien-1-yl]-1-methylcyclohexene
C17	1-methyl-4-(6-methylhepta-2,5-dien-2-yl)cyclohexene
C17	bisabola-4,7(11),9-triene
C17	alpha-Bisabolen
C17	bisabola-1,8,12-triene
C17	4-(1,5-dimethylhexa-1,4-dien-1-yl)-1-methylcyclohexene
C17	(9E)-bisabola-4,7(11),9-triene
C17	4-[(1E)-1,5-Dimethyl-1,4-hexadienyl]-1-methyl-1-cyclohexene #
C17	4-[(1E)-1,5-dimethylhexa-1,4-dien-1-yl]-1-methylcyclohexene
C3142	Bisacumol
C3142	2-methyl-6-(4-methylphenyl)hept-2-en-4-ol
C3142	aR-Turmerol
C3142	aR-Tumerol
C3142	(+)-Bisacumol
C3142	2-Methyl-6-(p-tolyl)hept-2-en-4-ol
C3142	Benzenepropanol,.gamma.,4-dimethyl-.alpha.-(2-methyl-1-propen-1-yl)-
C5366	gamma-Camphorene
C5366	m-Camphorene
C5366	5-(6-Methylhepta-1,5-dien-2-yl)-1-(4-methylpent-3-en-1-yl)cyclohex-1-ene
C5366	Metacamphorene
C5366	5-(6-methylhepta-1,5-dien-2-yl)-1-(4-methylpent-3-enyl)cyclohexene
C962	cinnamyl alcohol
C962	cinnamic alcohol
C962	3-phenylprop-2-en-1-ol
C962	Zimtalcohol
C962	(E)-3-phenylprop-2-en-1-ol
C962	3-Phenylallyl alcohol
C962	trans-cinnamyl alcohol
C962	Styrone
C962	Styryl alcohol
C962	(E)-cinnamyl alcohol
C962	(E)-3-Phenyl-2-propen-1-ol
C962	(2E)-3-phenylprop-2-en-1-ol
C962	Styryl carbinol
C962	Phenyl-2-propen-1-ol
C962	Styrylcarbinol
C962	3-Phenyl-2-propenol
C962	gamma-Phenylallyl alcohol
C962	Cinnamic alcohol (natural)
C962	1-Phenylprop-1-en-3-ol
C962	Alkohol skoricovy
C962	(E)-3-phenyl-prop-2-en-1-ol
C962	3-Fenyl-2-propen-1-ol
C962	cinnamyl-alcohol
C962	Phenylallyl alcohol
C962	Chnnamyl alcohol
C962	.gamma.-Phenylallyl alcohol
C962	E-cinnamyl alcohol
C962	E-Cinnamic alcohol
C962	(E)-Cinnam Alcohol
C962	trans cinnamyl alcohol
C962	trans-Cinnamyl-alcohol
C962	Trans-3-phenylprop-2-en-1-ol
C962	(2E)-3-Phenyl-2-propen-1-ol
C962	(E)-3-phenyl-2-propen-1-ol(E)-cinnamyl alcohol
C66	(Z)-Cinnamyl acetate
C66	cis-Cinnamyl acetate
C66	acetic acid cis-cinnamyl ester
C66	[(Z)-3-phenylprop-2-enyl] acetate
C66	(2Z)-3-phenylprop-2-en-1-yl acetate
C2938	alpha-Corocalene
C2938	.alpha.-Corocalene
C2938	5-Isopropyl-3,8-dimethyl-1,2-dihydronaphthalene
C2938	Cadina-1(6),4,7,9-tetraene
C2938	1,2-Dihydro-5-isopropyl-3,8-dimethylnaphthalene
C2938	1,6-dimethyl-4-isopropyl-7,8-dihydro-naphthalene
C2938	1,6-Dimethyl-4-isopropyl-7,8-dihydronaphthalene
C2938	3,8-dimethyl-5-propan-2-yl-1,2-dihydronaphthalene
C2938	3,8-dimethyl-5-(propan-2-yl)-1,2-dihydronaphthalene
C2938	1,2-Dihydro-3,8-dimethyl-5-(1-methylethyl)naphthalene
C313	beta-Acoradiene
C313	(1R)-1,8-dimethyl-4-prop-1-en-2-ylspiro[4.5]dec-8-ene
C218	Acorone
C218	Isoacorone
